,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,MIA,NBA,PG,3,64,100%,,,,,-16.1,+14.0,2,3,3,0,3,0,10,1,3
2004-05,26,SAC,NBA,PG,3,23,100%,,,,,+7.5,+14.1,1,0,0,0,1,0,9,0,1
2005-06,27,PHO,NBA,PG,14,130,100%,,,,,-19.1,-24.5,2,1,6,1,1,1,13,0,1
2006-07,28,NJN,NBA,SG,4,18,14%,86%,,,,-28.6,-30.9,2,0,0,0,0,0,3,0,0
2007-08,29,BOS,NBA,PG,21,165,100%,,,,,+8.9,+3.2,3,1,4,0,1,0,43,0,0
2008-09,30,BOS,NBA,PG,14,232,100%,,,,,-6.9,-11.0,5,1,13,0,1,2,27,1,2
2010-11,32,MIA,NBA,SG,7,48,31%,69%,,,,+5.4,+2.6,2,0,4,1,0,0,2,0,1
Career,,,NBA,,66,680,93%,7%,,,,-5.5,-6.5,17,6,30,2,7,3,107,2,8
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,35,397,100%,,,,,-0.4,-5.1,8,2,17,0,2,2,70,1,2
1 season,,PHO,NBA,,14,130,100%,,,,,-19.1,-24.5,2,1,6,1,1,1,13,0,1
2 seasons,,MIA,NBA,,10,112,70%,30%,,,,-6.9,+9.1,4,3,7,1,3,0,12,1,4
1 season,,NJN,NBA,,4,18,14%,86%,,,,-28.6,-30.9,2,0,0,0,0,0,3,0,0
1 season,,SAC,NBA,,3,23,100%,,,,,+7.5,+14.1,1,0,0,0,1,0,9,0,1
