Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,23,DLC,ABA,PG,24,NA,226,5.9,12.9,0.457,1.1,2.7,0.412,4.8,10.2,0.469,3.5,4.6,0.759,1.3,3.5,4.8,4.6,2.5,6.7,16.4
1970-71,24,TOT,ABA,SG,49,NA,690,5.2,12.8,0.407,0.6,2.1,0.293,4.6,10.7,0.429,2.2,3.3,0.683,1.7,2.6,4.3,5.5,2.7,4.1,13.3
1970-71,24,TEX,ABA,SG,45,NA,656,5.4,13,0.415,0.7,2.2,0.3,4.7,10.8,0.439,2.4,3.3,0.705,1.8,2.7,4.5,5.6,2.9,4.2,13.8
1970-71,24,KEN,ABA,,4,NA,34,2.1,10.6,0.2,0,1.1,0,2.1,9.5,0.222,0,2.1,0,0,1.1,1.1,4.2,0,2.1,4.2
Career,NA,,ABA,,73,NA,916,5.4,12.9,0.419,0.7,2.3,0.328,4.6,10.6,0.439,2.6,3.6,0.707,1.6,2.8,4.4,5.3,2.7,4.7,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"DLC,TEX",ABA,,69,NA,882,5.5,12.9,0.426,0.8,2.3,0.333,4.7,10.6,0.446,2.7,3.7,0.722,1.7,2.9,4.6,5.3,2.8,4.8,14.4
1 season,NA,KEN,ABA,,4,NA,34,2.1,10.6,0.2,0,1.1,0,2.1,9.5,0.222,0,2.1,0,0,1.1,1.1,4.2,0,2.1,4.2
