Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,NYK,NBA,SG,2,NA,5,1,2,0.5,0,0,NA,0,1,1,0.5,0,0,1,2
Career,NA,,NBA,,2,NA,5,1,2,0.5,0,0,NA,0,1,1,0.5,0,0,1,2
