Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,22,NYK,NBA,SG,2,NA,10,9.3,18.6,0.5,0,0,NA,0,9.3,9.3,4.6,0,0,9.3,18.6,NA,NA,96
Career,NA,,NBA,,2,NA,10,9.3,18.6,0.5,0,0,NA,0,9.3,9.3,4.6,0,0,9.3,18.6,NA,NA,96
