Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,19,CHH,NBA,SG,46,1,12.1,1.8,4.3,0.405,0,0.3,0.167,1.7,4.1,0.42,0.41,1,1.3,0.763,0.9,1,1.8,1.3,0.7,0.2,1.2,1,4.5
1999-00,20,CHH,NBA,SG,48,4,11.9,2,3.9,0.503,0,0.1,0,2,3.8,0.514,0.503,0.8,1.1,0.765,0.6,1.1,1.7,1.3,0.6,0.2,1,0.8,4.7
2000-01,21,MIA,NBA,SG,7,0,10,1.7,4.1,0.414,0.1,0.1,1,1.6,4,0.393,0.431,1,1.1,0.875,0.1,0.9,1,1.6,0.7,0.3,0.7,1,4.6
2001-02,22,CLE,NBA,SF,82,8,23.8,4.6,9.5,0.481,0.1,0.4,0.314,4.5,9.1,0.489,0.488,2.4,3,0.79,0.8,2.2,3,2.2,0.8,0.3,1.8,1.8,11.7
2002-03,23,CLE,NBA,SG,79,76,39.6,7.6,18.6,0.41,0.9,2.6,0.363,6.7,16,0.417,0.435,4.4,5.9,0.748,1.2,3.7,4.9,5.5,1.6,0.5,3.5,2.3,20.6
2003-04,24,TOT,NBA,SF-SG,79,27,31.3,5.6,12,0.469,0.7,1.8,0.371,5,10.3,0.486,0.497,2.5,3.5,0.718,1,3.6,4.5,3.3,1.2,0.3,2.4,2.2,14.4
2003-04,24,CLE,NBA,SG,22,22,36.2,6.1,14.1,0.431,0.8,2.2,0.354,5.3,12,0.445,0.458,2.3,3.4,0.68,0.8,4.7,5.5,5,1.1,0.4,3.1,2.3,15.3
2003-04,24,BOS,NBA,SF,57,5,29.4,5.5,11.2,0.488,0.6,1.6,0.38,4.9,9.6,0.506,0.516,2.5,3.5,0.732,1,3.1,4.2,2.6,1.2,0.2,2.1,2.1,14.1
2004-05,25,BOS,NBA,SG,82,11,32.9,5.9,12.7,0.462,0.7,2.2,0.339,5.1,10.5,0.488,0.491,3.5,4.3,0.815,0.8,2.2,3,3,1.1,0.3,2.5,2.1,16
2005-06,26,TOT,NBA,SG-SF,78,78,41.1,7.5,16.7,0.448,0.9,3.1,0.302,6.6,13.6,0.481,0.476,3.5,4.4,0.797,0.8,3.7,4.5,5.1,1.2,0.2,2.7,2.4,19.4
2005-06,26,BOS,NBA,SG,42,42,41.6,7.8,16.9,0.464,1,3,0.32,6.9,13.9,0.495,0.492,3.1,3.9,0.787,1,3.5,4.5,5.3,1.2,0.2,2.7,2.2,19.7
2005-06,26,MIN,NBA,SF,36,36,40.6,7.1,16.5,0.429,0.9,3.3,0.282,6.2,13.3,0.464,0.456,4.1,5,0.807,0.7,3.9,4.6,4.8,1.2,0.2,2.7,2.8,19.1
2006-07,27,MIN,NBA,SF,81,81,37.3,6.2,13.4,0.465,1.5,3.8,0.397,4.7,9.6,0.492,0.521,3,3.5,0.839,0.7,3.2,3.9,4.8,1,0.3,2.6,2.3,17
2007-08,28,MIA,NBA,SF,82,47,36.1,5.1,11.8,0.433,1.6,4.1,0.405,3.5,7.8,0.447,0.502,1.9,2.4,0.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.8
2008-09,29,LAC,NBA,SG,36,9,21.8,2.3,6.8,0.339,1,3.1,0.315,1.3,3.7,0.358,0.41,0.9,1,0.861,0.3,1.4,1.7,2.3,0.5,0.1,1.1,1.8,6.4
2009-10,30,LAC,NBA,SF,36,2,13.9,1.7,4,0.434,0.4,1.2,0.381,1.3,2.8,0.455,0.49,0.5,0.9,0.581,0.3,1.3,1.6,1.1,0.3,0.1,0.8,1.1,4.4
Career,NA,,NBA,,736,344,29.8,5.1,11.4,0.446,0.8,2.2,0.361,4.3,9.2,0.466,0.48,2.5,3.2,0.781,0.8,2.7,3.5,3.3,1,0.3,2.2,1.9,13.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CLE,NBA,,183,106,32.1,6.1,14,0.434,0.6,1.6,0.355,5.5,12.4,0.444,0.454,3.3,4.3,0.755,1,3.1,4.1,4,1.2,0.4,2.7,2.1,16
3 seasons,NA,BOS,NBA,,181,58,33.8,6.2,13.2,0.47,0.8,2.2,0.343,5.4,11,0.495,0.498,3.1,3.9,0.785,0.9,2.8,3.7,3.4,1.2,0.3,2.4,2.1,16.2
2 seasons,NA,MIN,NBA,,117,117,38.3,6.5,14.4,0.452,1.3,3.6,0.365,5.2,10.7,0.481,0.498,3.3,4,0.826,0.7,3.4,4.1,4.8,1,0.3,2.6,2.5,17.6
2 seasons,NA,CHH,NBA,,94,5,12,1.9,4.1,0.452,0,0.2,0.125,1.8,3.9,0.466,0.455,0.9,1.2,0.764,0.7,1,1.8,1.3,0.6,0.2,1.1,0.9,4.6
2 seasons,NA,MIA,NBA,,89,47,34.1,4.9,11.2,0.432,1.5,3.8,0.407,3.3,7.5,0.444,0.5,1.8,2.3,0.79,0.6,3.4,4,3.2,1,0.2,2.2,2.2,13.1
2 seasons,NA,LAC,NBA,,72,11,17.8,2,5.4,0.374,0.7,2.1,0.333,1.3,3.3,0.4,0.439,0.7,0.9,0.731,0.3,1.4,1.6,1.7,0.4,0.1,0.9,1.4,5.4
