,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,22,NYK,NBA,PF,20,326,,,,20%,80%,-13.0,-9.9,7,5,16,0,6,3,60,3,3
2018-19,23,NYK,NBA,PF,46,784,,,,33%,67%,-4.1,+6.4,18,5,31,0,17,7,126,2,6
2019-20,24,CHI,NBA,C,36,559,,,,,100%,-5.0,-2.0,6,2,35,4,13,3,75,2,6
Career,,,NBA,,102,1669,,,,20%,80%,-6.1,+0.4,31,12,82,4,36,13,261,7,15
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NYK,NBA,,66,1110,,,,29%,71%,-6.7,+1.6,25,10,47,0,23,10,186,5,9
1 season,,CHI,NBA,,36,559,,,,,100%,-5.0,-2.0,6,2,35,4,13,3,75,2,6
