,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2012-13,21,TOR,NBA,35:44,9,17,6,9,8,13,4,6,4,6,9,3,3,2,4,4,26,23.1
2013-14,22,TOR,NBA,43:53,16,29,10,17,7,12,9,10,3,9,9,4,3,3,5,6,51,37.7
2014-15,23,TOR,NBA,39:38,9,16,6,13,7,9,5,5,3,7,8,7,2,2,5,6,23,18.9
2015-16,24,TOR,NBA,38:46,10,21,5,12,6,12,3,4,2,8,10,4,4,2,3,6,27,20.6
2016-17,25,TOT,NBA,45:29,10,23,6,11,8,14,6,8,3,6,7,5,4,4,4,6,29,22.0
2016-17,25,TOR,NBA,33:42,10,23,4,9,6,14,6,8,3,6,7,3,4,4,3,5,25,19.8
2016-17,25,ORL,NBA,45:29,10,18,6,11,8,12,5,5,2,5,5,5,4,2,4,6,29,22.0
2017-18,26,ORL,NBA,33:58,8,15,4,8,5,10,5,5,2,6,7,5,3,2,4,5,22,16.6
2018-19,27,ORL,NBA,36:06,13,23,8,14,7,13,9,9,3,8,9,7,3,4,5,5,35,30.1
2019-20,28,ORL,NBA,36:04,13,25,8,15,7,10,6,8,2,8,8,4,4,2,3,4,35,25.5
Career,,,,45:29,16,29,10,17,8,14,9,10,4,9,10,7,4,4,5,6,51,37.7
5 Seasons,,TOR,NBA,43:53,16,29,10,17,8,14,9,10,4,9,10,7,4,4,5,6,51,37.7
4 Seasons,,ORL,NBA,45:29,13,25,8,15,8,13,9,9,3,8,9,7,4,4,5,6,35,30.1
