,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,21,TOR,NBA,SG,73,1239,,91%,9%,,,-2.9,-1.9,24,10,60,4,19,9,126,2,21
2013-14,22,TOR,NBA,SG,81,2159,1%,93%,7%,,,+3.5,-0.3,47,19,91,9,32,13,174,10,34
2014-15,23,TOR,NBA,SF,82,2092,,17%,81%,2%,,+1.0,-4.8,23,30,59,9,26,6,200,7,30
2015-16,24,TOR,NBA,SF,73,1747,,13%,85%,3%,,+6.1,+2.3,17,21,51,3,19,4,136,5,15
2016-17,25,TOT,NBA,SF,78,1955,,5%,85%,10%,,+2.9,+5.5,40,20,71,5,27,7,207,6,17
2016-17,25,TOR,NBA,SF,54,1207,,1%,82%,16%,,+6.5,+2.9,19,10,47,2,18,5,107,4,9
2016-17,25,ORL,NBA,SF,24,748,,9%,90%,1%,,-2.8,+5.1,21,10,24,3,9,2,100,2,8
2017-18,26,ORL,NBA,SG,24,600,,76%,24%,,,-3.4,+1.9,20,2,20,1,13,2,89,4,9
2018-19,27,ORL,NBA,SG,81,2150,,34%,66%,,,0.0,-2.2,59,16,56,8,50,6,314,15,24
2019-20,28,ORL,NBA,SG,63,1723,2%,71%,27%,,,-2.9,-4.1,29,14,45,12,61,0,179,22,35
Career,,,NBA,,555,13665,,45%,52%,2%,,+1.1,-0.6,259,132,453,51,247,47,1425,71,185
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,TOR,NBA,,363,8444,,44%,52%,3%,,+2.9,-0.6,130,90,308,27,114,37,743,28,109
4 seasons,,ORL,NBA,,192,5221,1%,47%,52%,,,-1.7,-1.3,129,42,145,24,133,10,682,43,76
