Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
C.J. Wilcox,,0.3,0,-0.2
Sean Higgins,-2.3,0.4,0,-0.1
Rich Rinaldi,-11.3,0.4,0,-0.2
Sedric Toney,-13.6,0.3,0,-0.1
Cliff Anderson,-14.4,0.4,0,-0.2
Andre Barrett,-20.1,0.4,0,-0.1
Darrun Hilliard,-24.8,0.5,0,-0.2
Michael Phelps,-25.4,0.3,0.1,-0.1
Troy Hudson,-27.2,0.5,0,-0.2
Paul Long,-30.1,0.3,0.2,-0.2
Brad Holland,-30.2,0.3,0.1,-0.1
