Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,24,LAC,NBA,SG,21,0,101,5.7,13.5,0.421,2.5,6.8,0.368,3.2,6.8,0.474,0.7,0.7,1,0.4,2.1,2.5,2.9,1.1,0.4,3.6,2.5,14.6
2015-16,25,LAC,NBA,SG,23,0,167,5.6,14.2,0.394,1.9,5,0.391,3.7,9.3,0.395,1.9,2.6,0.75,0.2,2.4,2.6,2.2,2.2,0.4,0.4,3.2,15.1
2016-17,26,ORL,NBA,SG,22,0,108,2.7,10.3,0.258,1,5,0.2,1.7,5.3,0.313,0.7,0.7,1,1.3,2.7,4,4,0.7,0.3,2,2.7,7
Career,NA,,NBA,,66,0,376,4.8,12.9,0.37,1.8,5.5,0.333,3,7.5,0.397,1.2,1.5,0.813,0.6,2.4,3,2.9,1.4,0.4,1.7,2.9,12.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAC,NBA,,44,0,268,5.6,14,0.404,2.1,5.6,0.381,3.5,8.3,0.419,1.5,1.9,0.786,0.3,2.3,2.6,2.4,1.7,0.4,1.6,3,14.9
1 season,NA,ORL,NBA,,22,0,108,2.7,10.3,0.258,1,5,0.2,1.7,5.3,0.313,0.7,0.7,1,1.3,2.7,4,4,0.7,0.3,2,2.7,7
