,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1964-65,23,BOS,NBA,,5,,7,7,,,,15
1965-66,24,BOS,NBA,,4,,2,2,,,,8
Career,,,,,5,,7,7,,,,15
