Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1964-65,23,BOS,NBA,PF,3,21,23.4,0.546,1,NA,NA,NA,5.5,NA,0.1,0.1,0.1,0.306
1965-66,24,BOS,NBA,C,3,11,-6.5,0.143,0,NA,NA,NA,0,NA,-0.1,0,-0.1,-0.454
Career,NA,,NBA,,6,32,13.1,0.381,0.5,NA,NA,NA,3.6,NA,-0.1,0.1,0,0.045
