,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,21,CLE,NBA,C,59,1166,.442,7.5,.997,.345,.292,.246,.115,.003,.444,.548,.316,.458,.422,.000,.618,.066,24,,.000,,0,0
2001-02,22,CLE,NBA,C,74,1659,.420,8.4,.987,.329,.272,.200,.186,.013,.420,.491,.434,.324,.378,.429,.679,.070,30,.667,.143,.000,0,0
2002-03,23,CLE,NBA,C,52,809,.404,8.0,.990,.345,.268,.202,.174,.010,.408,.515,.403,.293,.340,.000,.638,.059,14,,.000,,0,0
2003-04,24,TOT,NBA,C-PF,76,1330,.488,5.4,1.000,.543,.241,.092,.123,.000,.488,.594,.457,.257,.255,,.645,.160,58,,,,0,0
2003-04,24,CLE,NBA,PF,22,391,.465,7.3,1.000,.441,.205,.134,.220,.000,.465,.571,.538,.176,.357,,.610,.102,12,,,,0,0
2003-04,24,BOS,NBA,C,54,939,.500,4.4,1.000,.594,.260,.071,.075,.000,.500,.603,.424,.333,.105,,.661,.189,46,,,,0,0
2004-05,25,LAL,NBA,C,75,1870,.507,4.6,.996,.536,.301,.098,.062,.004,.509,.598,.410,.444,.324,.000,.639,.145,73,,.000,,1,0
2005-06,26,LAL,NBA,C,59,1541,.501,5.9,1.000,.436,.329,.120,.115,.000,.501,.610,.464,.327,.377,,.609,.087,37,,,,0,0
2007-08,28,LAL,NBA,C,23,278,.337,5.9,1.000,.400,.368,.158,.074,.000,.337,.368,.286,.333,.429,,.656,.074,6,,,,0,0
2008-09,29,LAL,NBA,C,18,105,.375,4.0,1.000,.575,.275,.125,.025,.000,.375,.522,.091,.400,.000,,.667,.075,2,,,,0,0
Career,,,NBA,,436,8758,.459,6.5,.995,.429,.289,.155,.123,.005,.460,.562,.406,.362,.355,.231,.639,.099,244,.667,.077,.000,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CLE,NBA,,207,4025,.427,7.9,.992,.348,.270,.207,.166,.008,.429,.523,.397,.355,.376,.273,.645,.070,80,.667,.091,.000,0,0
4 seasons,,LAL,NBA,,175,3794,.486,5.2,.998,.486,.317,.113,.083,.002,.487,.583,.410,.380,.358,.000,.628,.113,118,,.000,,1,0
1 season,,BOS,NBA,,54,939,.500,4.4,1.000,.594,.260,.071,.075,.000,.500,.603,.424,.333,.105,,.661,.189,46,,,,0,0
