,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,21,CLE,NBA,C,59,1166,,,,,100%,-4.2,+0.8,15,29,78,21,51,0,35,9,49
2001-02,22,CLE,NBA,C,74,1659,,,,11%,90%,-8.7,-8.6,17,21,114,41,84,0,56,12,50
2002-03,23,CLE,NBA,C,52,809,,,,26%,74%,-8.5,+2.5,10,12,69,9,43,0,60,3,28
2003-04,24,TOT,NBA,C-PF,76,1330,,,,23%,77%,-3.2,-1.2,22,23,109,22,76,0,46,10,43
2003-04,24,CLE,NBA,PF,22,391,,,,78%,22%,+1.9,+5.4,8,4,27,7,23,0,23,2,13
2003-04,24,BOS,NBA,C,54,939,,,,,100%,-5.3,-5.1,14,19,82,15,53,0,23,8,30
2004-05,25,LAL,NBA,C,75,1870,,,,,100%,-4.9,-2.5,23,33,132,21,117,0,114,16,59
2005-06,26,LAL,NBA,C,59,1541,,,,1%,100%,+1.4,-1.7,12,26,113,21,81,12,136,15,39
2007-08,28,LAL,NBA,C,23,278,,,,2%,98%,-2.4,-10.9,4,4,29,4,11,1,30,3,10
2008-09,29,LAL,NBA,C,18,105,,,,,100%,-17.1,-26.0,2,3,11,2,2,0,22,1,6
Career,,,NBA,,436,8758,,,,8%,92%,-4.6,-3.0,105,151,655,141,465,13,499,69,284
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CLE,NBA,,207,4025,,,,17%,83%,-6.3,-2.3,50,66,288,78,201,0,174,26,140
4 seasons,,LAL,NBA,,175,3794,,,,,100%,-2.5,-3.4,41,66,285,48,211,13,302,35,114
1 season,,BOS,NBA,,54,939,,,,,100%,-5.3,-5.1,14,19,82,15,53,0,23,8,30
