Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,24,NYK,NBA,PF,4,0,101,10,24,0.417,6,14,0.429,4,10,0.4,0.542,6,8,0.75,4,10,14,5,4,4,4,8,32
Career,NA,,NBA,,4,0,101,10,24,0.417,6,14,0.429,4,10,0.4,0.542,6,8,0.75,4,10,14,5,4,4,4,8,32
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,NBA,,4,0,101,10,24,0.417,6,14,0.429,4,10,0.4,0.542,6,8,0.75,4,10,14,5,4,4,4,8,32
