Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,30,CLR,BAA,NA,55,NA,NA,5,16.3,0.307,2,3.1,0.642,NA,1.2,3.1,12.1
1947-48,31,BOS,BAA,NA,48,NA,NA,4.2,13.6,0.309,1.8,2.9,0.62,NA,0.9,2.9,10.2
1948-49,32,TOT,BAA,NA,43,NA,NA,4,13.7,0.292,1.8,3.1,0.594,NA,2.4,2.6,9.8
1948-49,32,BOS,BAA,NA,33,NA,NA,4.4,15.2,0.291,2.1,3.5,0.603,NA,2.9,2.9,11
1948-49,32,PRO,BAA,NA,10,NA,NA,2.6,8.8,0.295,0.9,1.7,0.529,NA,0.9,1.3,6.1
Career,NA,,BAA,NA,146,NA,NA,4.5,14.7,0.304,1.9,3,0.621,NA,1.5,2.8,10.8
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,81,NA,NA,4.3,14.2,0.302,1.9,3.1,0.613,NA,1.7,2.9,10.5
1 season,NA,CLR,BAA,NA,55,NA,NA,5,16.3,0.307,2,3.1,0.642,NA,1.2,3.1,12.1
1 season,NA,PRO,BAA,NA,10,NA,NA,2.6,8.8,0.295,0.9,1.7,0.529,NA,0.9,1.3,6.1
