Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,30,CLR,BAA,NA,55,NA,NA,NA,NA,0.307,NA,NA,0.642,NA,NA,NA,NA
1947-48,31,BOS,BAA,NA,48,NA,NA,NA,NA,0.309,NA,NA,0.62,NA,NA,NA,NA
1948-49,32,TOT,BAA,NA,43,NA,NA,NA,NA,0.292,NA,NA,0.594,NA,NA,NA,NA
1948-49,32,BOS,BAA,NA,33,NA,NA,NA,NA,0.291,NA,NA,0.603,NA,NA,NA,NA
1948-49,32,PRO,BAA,NA,10,NA,NA,NA,NA,0.295,NA,NA,0.529,NA,NA,NA,NA
Career,NA,,BAA,NA,146,NA,NA,NA,NA,0.304,NA,NA,0.621,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,81,NA,NA,NA,NA,0.302,NA,NA,0.613,NA,NA,NA,NA
1 season,NA,CLR,BAA,NA,55,NA,NA,NA,NA,0.307,NA,NA,0.642,NA,NA,NA,NA
1 season,NA,PRO,BAA,NA,10,NA,NA,NA,NA,0.295,NA,NA,0.529,NA,NA,NA,NA
