Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Mel Riebe,,4.2,2.2,0
Bobby Rascoe,92.0,4.2,1.9,-0.2
Walt Hazzard,91.7,4.5,2.2,0.2
Butch van Breda Kolff,91.1,4.4,2.5,0.2
Bryn Forbes,89.2,3.8,2.1,0.1
Lucious Harris,89.0,4.1,2.1,0.6
Toney Douglas,88.9,4.2,2.2,-0.6
Lewis Lloyd,88.5,4.6,2.6,0.1
T.J. Ford,86.5,4.3,2.5,0.7
Ronnie Lester,86.5,3.9,1.7,0
Gene Shue,86.2,4.6,2.4,0.4
