,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,21,SAS,NBA,SF,33,358,3%,17%,69%,12%,,-5.2,-12.9,5,2,13,1,8,1,63,4,6
2015-16,22,SAS,NBA,SF,78,1245,,1%,65%,34%,,+9.4,-3.1,27,15,42,7,34,9,277,8,16
2016-17,23,SAS,NBA,SF,72,1020,,21%,69%,9%,,+10.3,+3.2,15,11,28,2,25,7,215,3,15
2017-18,24,SAS,NBA,SF,74,1978,,,63%,37%,,+4.3,+2.7,58,15,44,3,65,10,481,16,31
2018-19,25,MEM,NBA,SF,43,1281,,,74%,25%,1%,-2.6,-0.1,28,11,37,9,31,8,295,9,14
2019-20,26,MEM,NBA,PF,59,1140,,,14%,62%,24%,-3.9,-5.1,29,15,47,4,33,8,297,5,13
Career,,,NBA,,359,7022,,4%,59%,33%,4%,+3.0,-0.8,162,69,211,26,196,43,1628,45,95
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAS,NBA,,257,4601,,6%,65%,28%,,+6.2,0.0,105,43,127,13,132,27,1036,31,68
2 seasons,,MEM,NBA,,102,2421,,,46%,42%,12%,-3.2,-2.5,57,26,84,13,64,16,592,14,27
