Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
David Nwaba,,2.4,1.4,0.8
Bo Lamar,93.4,2.5,1.5,1
Wes Matthews,92.4,2.6,1.3,0.7
Thabo Sefolosha,91.3,2.2,1.5,0.8
John Battle,90.5,2.3,1.5,1
Larry Hughes,90.2,2.4,1.7,0.6
Maurice McHartley,88.8,2.4,1.8,0.8
John Salmons,88.4,2.1,1.4,0.6
Robert Smith,88.4,2.9,1.4,0.8
Claude Terry,88.3,2.4,1,0.8
Johnny High,88.1,2.5,1.2,1.1
