Season,Team,Lg,Salary
2016-17,Los Angeles Lakers,NBA,"$137,466"
2017-18,Chicago Bulls,NBA,"$1,312,611"
2018-19,Cleveland Cavaliers,NBA,"$1,512,601"
Career,(may be incomplete),,"$2,962,678"
