,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,24,LAL,NBA,SG,20,397,.580,3.9,.938,.753,.123,.025,.037,.062,.605,.656,.500,.000,.333,.200,.609,.235,18,1.000,.800,.250,0,0
2017-18,25,CHI,NBA,SG,70,1646,.478,5.6,.877,.527,.307,.043,.000,.123,.496,.619,.315,.278,,.346,.522,.090,35,.944,.481,.280,0,0
2018-19,26,CLE,NBA,SG,51,984,.481,10.1,.714,.408,.240,.061,.004,.286,.545,.636,.397,.563,.000,.320,.490,.061,15,1.000,.480,.361,1,0
2019-20,27,BRK,NBA,SF,20,268,.521,11.5,.606,.408,.183,.014,.000,.394,.581,.655,.462,.000,,.429,.640,.070,5,1.000,.464,.462,0,0
Career,,,NBA,,161,3295,.492,7.3,.809,.502,.258,.044,.005,.191,.527,.631,.356,.378,.250,.344,.532,.093,73,.982,.488,.346,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,CHI,NBA,,70,1646,.478,5.6,.877,.527,.307,.043,.000,.123,.496,.619,.315,.278,,.346,.522,.090,35,.944,.481,.280,0,0
1 season,,CLE,NBA,,51,984,.481,10.1,.714,.408,.240,.061,.004,.286,.545,.636,.397,.563,.000,.320,.490,.061,15,1.000,.480,.361,1,0
1 season,,LAL,NBA,,20,397,.580,3.9,.938,.753,.123,.025,.037,.062,.605,.656,.500,.000,.333,.200,.609,.235,18,1.000,.800,.250,0,0
1 season,,BRK,NBA,,20,268,.521,11.5,.606,.408,.183,.014,.000,.394,.581,.655,.462,.000,,.429,.640,.070,5,1.000,.464,.462,0,0
