,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1998-99,23,HOU,NBA,41:34,3,5,2,3,2,4,6,7,0,2,2,6,1,0,3,4,13,12.5
2003-04,28,HOU,NBA,44:28,8,20,3,8,7,18,4,4,2,6,7,5,1,2,7,4,21,10.6
2004-05,29,TOT,NBA,40:30,10,19,3,8,9,14,4,4,3,4,5,4,4,1,3,4,22,15.0
2004-05,29,SAC,NBA,40:30,10,19,3,8,9,14,4,4,3,4,5,4,4,1,3,4,22,15.0
2005-06,30,LAC,NBA,51:03,9,18,3,6,8,17,6,6,3,6,8,6,2,1,5,5,23,19.5
Career,,,,51:03,10,20,3,8,9,18,6,7,3,6,8,6,4,2,7,5,23,19.5
1 Season,,LAC,NBA,51:03,9,18,3,6,8,17,6,6,3,6,8,6,2,1,5,5,23,19.5
2 Seasons,,HOU,NBA,44:28,8,20,3,8,7,18,6,7,2,6,7,6,1,2,7,4,21,12.5
1 Season,,SAC,NBA,40:30,10,19,3,8,9,14,4,4,3,4,5,4,4,1,3,4,22,15.0
