,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2001-02,25,TOT,NBA,42:25,10,16,0,0,10,16,3,4,0,3,3,2,1,1,2,5,20,9.7
2001-02,25,IND,NBA,42:25,10,16,0,0,10,16,3,4,0,3,3,2,1,1,2,5,20,9.7
2002-03,26,IND,NBA,41:56,6,18,0,0,6,18,4,5,1,5,6,3,4,1,2,5,13,9.5
Career,,,,42:25,10,18,0,0,10,18,4,5,1,5,6,3,4,1,2,5,20,9.7
