Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2001-02,25,IND,NBA,SG,5,117,9.5,0.516,0,0.111,0,9.6,5.1,6.3,0.5,0.6,7.4,16.7,NA,0,0.1,0.2,0.076,NA,-1.9,-0.1,-1.9,0
2002-03,26,IND,NBA,SG,6,135,6.1,0.371,0,0.163,1.6,9.4,5.4,10.4,2.4,0.7,8.7,19.6,NA,-0.2,0.1,-0.2,-0.055,NA,-5.1,-0.1,-5.2,-0.1
Career,NA,,NBA,,11,252,7.7,0.432,0,0.141,0.9,9.5,5.3,8.5,1.5,0.6,8.1,18.3,NA,-0.2,0.2,0,0.006,NA,-3.6,-0.1,-3.7,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,IND,NBA,,11,252,7.7,0.432,0,0.141,0.9,9.5,5.3,8.5,1.5,0.6,8.1,18.3,NA,-0.2,0.2,0,0.006,NA,-3.6,-0.1,-3.7,-0.1
