,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,CHI,NBA,SG,61,2535,,49%,51%,,,-11.1,-2.0,54,39,69,14,93,0,449,20,47
2001-02,25,TOT,NBA,SG,53,1716,,39%,60%,1%,,-11.0,-8.1,39,28,45,8,50,0,281,6,31
2001-02,25,CHI,NBA,SG,40,1503,,38%,62%,,,-11.3,-2.8,35,25,33,7,46,0,258,6,30
2001-02,25,IND,NBA,SG,13,213,,44%,50%,7%,,-9.3,-9.8,4,3,12,1,4,0,23,0,1
2002-03,26,IND,NBA,SG,72,1671,11%,65%,24%,,,+1.5,-3.4,24,17,50,4,27,0,256,7,17
2003-04,27,SAS,NBA,SG,39,516,2%,62%,37%,,,-0.8,-10.3,7,10,18,2,6,0,46,2,7
2004-05,28,NJN,NBA,SF,18,390,,9%,64%,27%,1%,-11.8,-11.2,5,4,8,2,5,0,47,1,4
Career,,,NBA,,243,6828,3%,49%,46%,2%,,-7.2,-5.0,129,98,190,30,181,0,1079,36,106
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHI,NBA,,101,4038,,45%,55%,,,-11.1,-2.3,89,64,102,21,139,0,707,26,77
2 seasons,,IND,NBA,,85,1884,10%,62%,27%,1%,,+0.3,-4.2,28,20,62,5,31,0,279,7,18
1 season,,SAS,NBA,,39,516,2%,62%,37%,,,-0.8,-10.3,7,10,18,2,6,0,46,2,7
1 season,,NJN,NBA,,18,390,,9%,64%,27%,1%,-11.8,-11.2,5,4,8,2,5,0,47,1,4
