Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,PHW,NBA,SG,63,NA,NA,313,916,0.342,227,296,0.767,NA,119,236,853
1950-51,25,PHW,NBA,SG,61,NA,NA,129,383,0.337,69,97,0.711,237,89,149,327
1951-52,26,PHW,NBA,SG,27,NA,507,72,194,0.371,15,23,0.652,112,37,60,159
Career,NA,,NBA,,151,NA,507,514,1493,0.344,311,416,0.748,349,245,445,1339
