Season,Team,Lg,Salary
2013-14,Milwaukee Bucks,NBA,"$1,792,560"
2014-15,Milwaukee Bucks,NBA,"$1,873,200"
2015-16,Milwaukee Bucks,NBA,"$1,953,960"
2016-17,Milwaukee Bucks,NBA,"$2,995,421"
2017-18,Milwaukee Bucks,NBA,"$22,471,910"
2018-19,Milwaukee Bucks,NBA,"$24,157,304"
Career,(may be incomplete),,"$55,244,355"
