,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,22,SEA,NBA,PF,67,1365,,,13%,84%,4%,+0.5,+0.5,7,12,57,18,69,0,80,15,30
2003-04,23,SEA,NBA,PF,75,1280,,,8%,82%,9%,-3.4,-4.0,9,22,49,13,62,0,75,9,28
2004-05,24,SEA,NBA,PF,79,1881,,,5%,91%,4%,+1.3,-2.7,15,29,62,25,87,0,139,21,48
2005-06,25,TOT,NBA,PF,67,1393,,,2%,77%,21%,-7.9,-7.7,21,20,63,16,84,26,86,12,41
2005-06,25,SEA,NBA,PF,41,788,,,3%,90%,7%,-9.0,-7.1,10,6,28,7,46,11,53,8,28
2005-06,25,DEN,NBA,PF,26,605,,,,60%,40%,-6.5,-7.9,11,14,35,9,38,15,33,4,13
2006-07,26,DEN,NBA,PF,66,1127,,,,63%,37%,+4.2,+3.3,23,27,64,13,71,28,105,12,34
2007-08,27,PHI,NBA,PF,81,1879,,,,85%,15%,-1.6,-3.2,25,27,76,16,111,26,140,14,57
2008-09,28,PHI,NBA,PF,79,1137,,,,81%,19%,-2.5,-3.4,15,15,56,18,73,8,61,5,32
2009-10,29,TOR,NBA,PF,28,311,,,,98%,2%,-0.3,+1.9,5,8,15,5,28,9,17,8,8
2010-11,30,TOR,NBA,PF,30,798,,,,98%,2%,-10.4,-4.4,9,11,31,4,31,5,83,8,21
2011-12,31,LAC,NBA,PF,56,771,,,4%,91%,5%,-9.7,-16.5,8,11,35,13,27,0,38,5,14
2012-13,32,BRK,NBA,PF,80,1967,,,,97%,3%,+4.8,+5.6,20,23,70,24,74,5,99,8,46
2013-14,33,TOT,NBA,PF,54,899,,,,74%,26%,-6.8,-5.4,12,11,45,17,46,3,50,4,28
2013-14,33,BRK,NBA,PF,30,399,,,,65%,35%,-11.0,-11.5,5,5,17,9,28,3,11,3,15
2013-14,33,SAC,NBA,PF,24,500,,,,81%,19%,-3.4,-0.3,7,6,28,8,18,0,39,1,13
2014-15,34,SAC,NBA,PF,47,764,,,,77%,23%,-4.0,-0.2,15,16,32,12,28,2,71,2,33
Career,,,NBA,,809,15572,,,3%,84%,13%,-1.8,-2.3,184,232,655,194,791,112,1044,123,420
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SEA,NBA,,262,5314,,,8%,87%,6%,-1.6,-2.8,41,69,196,63,264,11,347,53,134
2 seasons,,PHI,NBA,,160,3016,,,,83%,17%,-1.9,-3.3,40,42,132,34,184,34,201,19,89
2 seasons,,BRK,NBA,,110,2366,,,,92%,8%,+2.2,+2.7,25,28,87,33,102,8,110,11,61
2 seasons,,DEN,NBA,,92,1732,,,,62%,38%,+0.5,-0.6,34,41,99,22,109,43,138,16,47
2 seasons,,SAC,NBA,,71,1264,,,,79%,21%,-3.8,-0.3,22,22,60,20,46,2,110,3,46
2 seasons,,TOR,NBA,,58,1109,,,,98%,2%,-7.6,-2.6,14,19,46,9,59,14,100,16,29
1 season,,LAC,NBA,,56,771,,,4%,91%,5%,-9.7,-16.5,8,11,35,13,27,0,38,5,14
