Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,ORL,NBA,SF,4,0,82,12,26,0.462,1,5,0.2,11,21,0.524,0.481,8,11,0.727,7,13,20,7,1,0,5,9,33
2001-02,25,PHI,NBA,SF,5,5,119,22,44,0.5,0,0,NA,22,44,0.5,0.5,7,9,0.778,13,13,26,7,5,0,5,12,51
2002-03,26,UTA,NBA,SF,5,5,156,30,62,0.484,1,7,0.143,29,55,0.527,0.492,13,16,0.813,9,18,27,5,5,1,8,23,74
2006-07,30,UTA,NBA,SF,17,0,433,62,136,0.456,0,4,0,62,132,0.47,0.456,34,47,0.723,33,49,82,23,7,3,22,41,158
2007-08,31,UTA,NBA,SF,12,0,209,25,63,0.397,1,3,0.333,24,60,0.4,0.405,28,35,0.8,17,17,34,8,7,4,11,35,79
2008-09,32,UTA,NBA,SG,5,0,49,11,22,0.5,0,1,0,11,21,0.524,0.5,2,2,1,3,6,9,4,2,1,2,12,24
Career,NA,,NBA,,48,10,1048,162,353,0.459,3,20,0.15,159,333,0.477,0.463,92,120,0.767,82,116,198,54,27,9,53,132,419
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,UTA,NBA,,39,5,847,128,283,0.452,2,15,0.133,126,268,0.47,0.456,77,100,0.77,62,90,152,40,21,9,43,111,335
1 season,NA,PHI,NBA,,5,5,119,22,44,0.5,0,0,NA,22,44,0.5,0.5,7,9,0.778,13,13,26,7,5,0,5,12,51
1 season,NA,ORL,NBA,,4,0,82,12,26,0.462,1,5,0.2,11,21,0.524,0.481,8,11,0.727,7,13,20,7,1,0,5,9,33
