Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Travis Mays,,2.1,0.3,0
Jason Hart,88.4,1.9,0.3,0
J.J. Barea,87.1,2.2,0.5,0.1
Dick O'Keefe,87.1,2.1,0.5,-0.1
Malik Sealy,85.0,2.1,0.6,0.2
Jerry Eaves,84.0,2,0.7,0
Danuel House,83.3,2.3,0.6,0
John Kuester,83.0,1.9,0.1,0
Mark Davis,82.2,2.3,0.2,-0.1
Win Wilfong,81.5,2.1,0.6,0.2
Rickey Green,80.5,1.8,0.3,-0.1
