Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1989-90,24,HOU,NBA,SG,4,4,159,9.8,26.4,0.37,2.6,8.5,0.308,7.2,17.9,0.4,3.6,6.8,0.524,1.6,2.3,3.9,5.5,1.6,0,2,3.9,25.8,NA,100,118
1990-91,25,HOU,NBA,SG,3,3,113,10.8,26.2,0.411,4.2,12.6,0.333,6.6,13.6,0.483,0.5,0.9,0.5,0.5,3.3,3.7,4.2,0.9,0.5,3.3,3.7,26.2,NA,97,113
1992-93,27,HOU,NBA,SG,9,7,308,8,20,0.402,1.9,7.9,0.239,6.2,12.2,0.507,3.6,4.1,0.875,0.5,3.3,3.8,5.5,1.9,0.3,2.9,2.9,21.6,NA,101,109
1993-94,28,HOU,NBA,SG,23,23,880,7.2,19.1,0.376,2.7,8.4,0.326,4.4,10.7,0.415,2.2,3.3,0.685,0.7,4.2,4.9,5.8,1.2,0.1,3,3.3,19.3,NA,95,109
1994-95,29,HOU,NBA,SG,1,0,16,3.3,22.8,0.143,0,6.5,0,3.3,16.3,0.2,3.3,3.3,1,0,9.8,9.8,3.3,0,0,3.3,3.3,9.8,NA,47,115
1998-99,33,SAC,NBA,SG,5,0,129,8,25.1,0.317,4.6,14.6,0.314,3.3,10.5,0.32,2.9,4.2,0.7,1.7,2.9,4.6,2.1,2.5,0,2.5,5,23.4,NA,91,106
2000-01,35,DAL,NBA,PG,4,0,43,2.5,12.6,0.2,0,6.3,0,2.5,6.3,0.4,0,0,NA,1.3,6.3,7.6,6.3,0,0,2.5,7.6,5,NA,59,112
Career,NA,,NBA,,49,37,1648,7.7,20.8,0.372,2.7,9,0.301,5,11.8,0.426,2.5,3.6,0.696,0.8,3.8,4.6,5.3,1.4,0.2,2.8,3.6,20.7,NA,95,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,40,37,1476,7.9,20.7,0.381,2.6,8.6,0.305,5.2,12.1,0.435,2.6,3.7,0.696,0.8,3.8,4.5,5.6,1.4,0.2,2.9,3.3,20.9,NA,96,110
1 season,NA,SAC,NBA,,5,0,129,8,25.1,0.317,4.6,14.6,0.314,3.3,10.5,0.32,2.9,4.2,0.7,1.7,2.9,4.6,2.1,2.5,0,2.5,5,23.4,NA,91,106
1 season,NA,DAL,NBA,,4,0,43,2.5,12.6,0.2,0,6.3,0,2.5,6.3,0.4,0,0,NA,1.3,6.3,7.6,6.3,0,0,2.5,7.6,5,NA,59,112
