,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,23,PHI,NBA,,2,5,0,0,2,5,0,2,,,3,2,,1,,2,4,
1981-82,24,PHI,NBA,,5,15,0,1,5,15,2,5,,,8,1,,1,,5,12,
1982-83,25,PHI,NBA,,1,3,0,0,1,3,0,0,0,3,3,1,2,0,1,3,2,1.7
1983-84,26,DET,NBA,,5,10,0,0,5,10,2,4,5,5,9,1,1,1,3,3,12,10.3
1984-85,27,DET,NBA,,4,6,0,1,4,6,3,4,3,5,7,1,3,1,1,4,9,8.8
1985-86,28,DET,NBA,,7,14,0,1,7,14,2,6,5,7,10,4,2,0,2,5,14,11.8
1993-94,36,HOU,NBA,,3,4,0,0,3,4,2,2,2,7,7,1,1,2,2,5,8,7.7
Career,,,,,7,15,0,1,7,15,3,6,,,10,4,,2,,5,14,
3 Seasons,,PHI,NBA,,5,15,0,1,5,15,2,5,,,8,2,,1,,5,12,
3 Seasons,,DET,NBA,,7,14,0,1,7,14,3,6,5,7,10,4,3,1,3,5,14,11.8
1 Season,,HOU,NBA,,3,4,0,0,3,4,2,2,2,7,7,1,1,2,2,5,8,7.7
