Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,24,FTW,NBA,C,63,NA,882,76,236,0.322,96,155,0.619,331,66,141,248
1952-53,25,FTW,NBA,C,67,NA,1044,91,254,0.358,172,234,0.735,373,74,213,354
1953-54,26,TOT,NBA,C,68,NA,1576,188,493,0.381,188,275,0.684,555,80,210,564
1953-54,26,FTW,NBA,C,21,NA,155,9,35,0.257,18,30,0.6,62,10,26,36
1953-54,26,MLH,NBA,C,47,NA,1421,179,458,0.391,170,245,0.694,493,70,184,528
1954-55,27,MLH,NBA,C,69,NA,1685,235,577,0.407,351,492,0.713,684,84,273,821
1955-56,28,STL,NBA,C,72,NA,1975,315,733,0.43,346,498,0.695,774,131,318,976
1956-57,29,STL,NBA,C,72,NA,1673,235,535,0.439,269,393,0.684,642,79,269,739
1957-58,30,STL,NBA,C,72,NA,1824,216,545,0.396,190,293,0.648,749,130,279,622
1958-59,31,STL,NBA,C,72,NA,1713,147,381,0.386,139,184,0.755,657,103,261,433
1959-60,32,TOT,NBA,C,41,NA,651,59,151,0.391,53,80,0.663,221,62,142,171
1959-60,32,STL,NBA,C,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959-60,32,MNL,NBA,C,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,596,NA,13023,1562,3905,0.4,1804,2604,0.693,4986,809,2106,4928
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"MLH,STL",NBA,,442,NA,10291,1327,3229,0.411,1465,2105,0.696,3999,597,1584,4119
3 seasons,NA,FTW,NBA,,151,NA,2081,176,525,0.335,286,419,0.683,766,150,380,638
1 season,NA,MNL,NBA,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
