Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,24,FTW,NBA,C,2,NA,35,8.2,11.3,0.727,3.1,5.1,0.6,10.3,3.1,8.2,19.5
1952-53,25,FTW,NBA,C,8,NA,198,2,4.9,0.407,4.7,7.1,0.667,9.5,2.2,8.2,8.7
1955-56,28,STL,NBA,C,8,NA,231,5.6,11.4,0.493,4.8,7.5,0.646,11.4,2,6.4,16.1
1956-57,29,STL,NBA,C,10,NA,168,6.6,15.4,0.431,6.4,10.7,0.6,13.5,1.3,8.4,19.7
1957-58,30,STL,NBA,C,11,NA,199,4.3,11,0.393,4.5,6.9,0.658,12.3,2,8.9,13.2
1958-59,31,STL,NBA,C,6,NA,122,2.4,8,0.296,3,4.1,0.714,15.3,2.7,4.7,7.7
1959-60,32,MNL,NBA,C,9,NA,123,1.8,4.1,0.429,2.9,3.2,0.909,10,1.5,7.6,6.4
Career,NA,,NBA,,54,NA,1076,4.1,9.5,0.435,4.5,6.9,0.659,11.8,2,7.5,12.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,STL,NBA,,35,NA,720,5,11.6,0.425,4.8,7.5,0.64,12.8,1.9,7.2,14.7
2 seasons,NA,FTW,NBA,,10,NA,233,2.9,5.9,0.5,4.5,6.8,0.659,9.6,2.3,8.2,10.4
1 season,NA,MNL,NBA,,9,NA,123,1.8,4.1,0.429,2.9,3.2,0.909,10,1.5,7.6,6.4
