Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,28,MNL,NBA,NA,7,NA,NA,3,12,0.25,3,10,0.3,NA,4,8,9
Career,NA,,NBA,NA,7,NA,NA,3,12,0.25,3,10,0.3,NA,4,8,9
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MNL,NBA,NA,7,NA,NA,3,12,0.25,3,10,0.3,NA,4,8,9
