Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1962-63,22,SYR,NBA,SF,5,NA,130,7.5,14.7,0.509,6.1,8.3,0.733,NA,NA,13,2.5,NA,NA,2.2,21
1963-64,23,PHI,NBA,SF,5,NA,190,5.7,14.6,0.39,6.4,8.7,0.739,NA,NA,9.9,2.5,NA,NA,2.8,17.8
1964-65,24,PHI,NBA,SF,11,NA,469,6.4,13.3,0.48,4.4,5.8,0.76,NA,NA,6.1,1.4,NA,NA,2.9,17.1
1965-66,25,PHI,NBA,SF,5,NA,181,4.8,12.7,0.375,5,6.2,0.806,NA,NA,7.4,3,NA,NA,3.6,14.5
1966-67,26,PHI,NBA,SF,15,NA,551,7.5,16.1,0.467,6.3,7.8,0.807,NA,NA,7.4,2.1,NA,NA,2.9,21.3
1967-68,27,PHI,NBA,SF,13,NA,485,6.4,15.6,0.41,5.6,8.3,0.679,NA,NA,7.1,1.8,NA,NA,3.3,18.4
1968-69,28,PHI,NBA,SF,4,NA,109,7.6,14.2,0.535,2.6,4,0.667,NA,NA,7.6,2.6,NA,NA,1.7,17.8
1969-70,29,CHI,NBA,SF,5,NA,178,7.1,16.8,0.422,5.5,6.7,0.818,NA,NA,8.5,2.2,NA,NA,2.8,19.6
1970-71,30,CHI,NBA,SF,7,NA,234,6.8,15.4,0.44,2.6,3.7,0.708,NA,NA,7.7,3.4,NA,NA,3.1,16.2
1971-72,31,CHI,NBA,SF,4,NA,97,5.9,14.1,0.421,4.8,5.9,0.813,NA,NA,5.2,1.5,NA,NA,2.6,16.7
1972-73,32,CHI,NBA,SF,7,NA,229,6.6,19,0.347,5.2,5.8,0.892,NA,NA,9.7,2.2,NA,NA,2.4,18.4
1973-74,33,CHI,NBA,SF,11,NA,403,7.2,14.2,0.509,6.1,7.1,0.861,2.3,3.1,5.4,1.6,0.9,0.1,2.3,20.5
1974-75,34,CHI,NBA,SF,13,NA,432,6.8,13.7,0.494,5.5,6.2,0.88,0.8,4.2,5,2,1.1,0.1,2.7,19
Career,NA,,NBA,,105,NA,3688,6.7,14.9,0.449,5.3,6.7,0.787,1.6,3.7,7.2,2.1,1,0.1,2.8,18.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"SYR,PHI",NBA,,58,NA,2115,6.6,14.7,0.448,5.4,7.2,0.748,NA,NA,7.6,2,NA,NA,2.9,18.6
6 seasons,NA,CHI,NBA,,47,NA,1573,6.8,15.2,0.45,5.1,6,0.848,1.6,3.7,6.6,2.1,1,0.1,2.6,18.8
