,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,23,HOU,NBA,SF,63,1804,,,86%,14%,,+2.2,+4.3,38,15,65,13,36,12,312,7,41
2012-13,24,HOU,NBA,SF,76,2758,,1%,72%,26%,,+2.8,-2.6,58,52,57,16,71,14,634,19,71
2013-14,25,HOU,NBA,SF,74,2783,,1%,86%,12%,,+5.6,+2.5,71,44,63,14,101,17,695,27,64
2014-15,26,DAL,NBA,SF,66,2186,,,65%,35%,,+4.1,+2.5,38,40,51,12,83,13,376,24,37
2015-16,27,DAL,NBA,SF,61,1799,,,66%,34%,,+0.7,+1.6,45,34,51,8,56,13,410,11,42
2016-17,28,MEM,NBA,SF,34,675,,,90%,10%,,-3.3,-4.8,15,6,24,3,17,4,133,1,15
2017-18,29,MEM,NBA,SF,36,691,,3%,47%,50%,,-7.1,-0.7,17,10,27,4,10,2,160,3,10
2018-19,30,MEM,NBA,SF,25,496,,,17%,79%,4%,-4.6,-2.3,24,4,19,3,11,3,104,3,7
2019-20,31,ATL,NBA,SF,5,54,,,10%,89%,1%,-34.4,-26.9,2,0,0,0,0,0,8,0,0
Career,,,NBA,,440,13246,,1%,72%,27%,,+2.0,+0.7,308,205,357,73,385,78,2832,95,287
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,HOU,NBA,,213,7345,,1%,81%,18%,,+3.7,+1.0,167,111,185,43,208,43,1641,53,176
2 seasons,,DAL,NBA,,127,3985,,,65%,35%,,+2.6,+2.1,83,74,102,20,139,26,786,35,79
3 seasons,,MEM,NBA,,95,1862,,1%,54%,43%,1%,-5.0,-2.6,56,20,70,10,38,9,397,7,32
1 season,,ATL,NBA,,5,54,,,10%,89%,1%,-34.4,-26.9,2,0,0,0,0,0,8,0,0
