Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,22,KCO,NBA,SG,5,NA,45,4,10.1,0.4,4,4,1,0,3,3,2,1,0,4,12.1,NA,NA,104
Career,NA,,NBA,,5,NA,45,4,10.1,0.4,4,4,1,0,3,3,2,1,0,4,12.1,NA,NA,104
