Season,Team,Lg,Salary
2012-13,New Orleans Hornets,NBA,"$473,604"
2013-14,New Orleans Pelicans,NBA,"$788,872"
2014-15,New Orleans Pelicans,NBA,"$400,000"
2017-18,New Orleans Pelicans,NBA,"$2,100,000"
2018-19,New Orleans Pelicans,NBA,"$2,205,000"
Career,(may be incomplete),,"$5,967,476"
