Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,24,MIA,NBA,SF,10,0,58,8.6,21.1,0.409,2.9,8.6,0.333,5.7,12.5,0.462,0,0,NA,0,10.5,10.5,1.9,1,0,1,11.5,20.1,NA,98,97
2004-05,25,MIA,NBA,SF,12,1,182,6.4,17.3,0.373,3.2,8.8,0.367,3.2,8.5,0.379,0.3,0.9,0.333,0.3,5,5.3,2,0.3,0.3,0.6,6.1,16.4,NA,98,107
2008-09,29,NOH,NBA,SF,5,5,158,5.8,12.5,0.459,3.4,6.4,0.526,2.4,6.1,0.389,3,3,1,1,4.1,5.1,0.3,0.3,1.4,2,4.7,17.9,NA,114,123
2010-11,31,CHI,NBA,SG,3,0,7,7.9,7.9,1,7.9,7.9,1,0,0,NA,0,0,NA,0,7.9,7.9,0,0,0,0,0,23.7,NA,300,106
2013-14,34,IND,NBA,SG,11,0,70,4.7,11.6,0.4,3.9,9.3,0.417,0.8,2.3,0.333,1.6,1.6,1,0,4.7,4.7,0.8,0.8,0.8,0.8,2.3,14.7,NA,114,109
2014-15,35,WAS,NBA,SF,2,0,7,0,7.2,0,0,7.2,0,0,0,NA,0,0,NA,0,7.2,7.2,7.2,0,0,0,14.5,0,NA,55,106
Career,NA,,NBA,,43,6,482,6.1,15,0.407,3.3,8,0.417,2.8,7,0.397,1.3,1.6,0.857,0.4,5.3,5.8,1.3,0.4,0.7,1.1,5.8,16.9,NA,105,112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIA,NBA,,22,1,240,6.9,18.1,0.383,3.1,8.7,0.359,3.8,9.4,0.405,0.2,0.7,0.333,0.2,6.3,6.5,2,0.4,0.2,0.7,7.4,17.3,NA,98,105
1 season,NA,IND,NBA,,11,0,70,4.7,11.6,0.4,3.9,9.3,0.417,0.8,2.3,0.333,1.6,1.6,1,0,4.7,4.7,0.8,0.8,0.8,0.8,2.3,14.7,NA,114,109
1 season,NA,NOH,NBA,,5,5,158,5.8,12.5,0.459,3.4,6.4,0.526,2.4,6.1,0.389,3,3,1,1,4.1,5.1,0.3,0.3,1.4,2,4.7,17.9,NA,114,123
1 season,NA,CHI,NBA,,3,0,7,7.9,7.9,1,7.9,7.9,1,0,0,NA,0,0,NA,0,7.9,7.9,0,0,0,0,0,23.7,NA,300,106
1 season,NA,WAS,NBA,,2,0,7,0,7.2,0,0,7.2,0,0,0,NA,0,0,NA,0,7.2,7.2,7.2,0,0,0,14.5,0,NA,55,106
