,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,23,MIA,NBA,SG,72,1514,1%,57%,42%,,,-8.0,-3.7,36,24,60,6,36,0,205,6,26
2003-04,24,MIA,NBA,SF,45,675,2%,23%,75%,,,+3.6,+3.6,11,10,42,6,6,0,54,3,5
2004-05,25,MIA,NBA,SF,65,1203,,1%,85%,14%,,+5.8,-2.2,26,4,49,1,16,0,130,2,12
2005-06,26,NOK,NBA,SF,79,1875,,31%,67%,2%,,-1.6,+2.9,19,22,75,9,46,2,86,7,27
2006-07,27,NOK,NBA,SF,81,2223,,34%,65%,1%,,-2.4,-1.7,18,19,86,9,38,8,143,12,28
2007-08,28,NOH,NBA,SF,51,875,,31%,69%,,,+2.9,-4.1,1,2,38,3,16,3,82,2,10
2008-09,29,NOH,NBA,SF,82,2614,,46%,48%,7%,,0.0,-5.7,16,18,96,10,47,11,168,12,25
2009-10,30,LAC,NBA,SF,82,2702,,31%,67%,3%,,-5.7,+4.2,40,17,68,7,50,8,250,9,28
2010-11,31,TOT,NBA,SG,47,770,,66%,34%,,,-7.1,-10.3,9,5,22,2,8,0,62,1,9
2010-11,31,LAC,NBA,SG,41,744,,68%,32%,,,-8.2,-5.6,8,5,21,2,8,0,62,1,9
2010-11,31,CHI,NBA,SG,6,26,,16%,84%,,,+28.2,+20.1,1,0,1,0,0,0,0,0,0
2011-12,32,TOR,NBA,SF,34,453,,2%,92%,6%,,-11.4,-9.0,7,3,24,4,4,0,44,1,5
2013-14,34,IND,NBA,SG,50,378,5%,69%,24%,2%,,-4.7,-10.4,8,2,19,0,5,0,39,0,1
2014-15,35,WAS,NBA,SF,75,1505,,57%,43%,,,-2.1,-4.9,18,19,47,6,23,6,134,6,12
2015-16,36,SAS,NBA,SF,46,432,,26%,69%,5%,,+9.8,-1.9,6,1,7,0,5,1,58,2,4
Career,,,NBA,,809,17219,,37%,59%,3%,,-2.1,-2.1,215,146,633,63,300,39,1455,63,192
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,"NOK,NOH",NBA,,293,7587,,37%,60%,3%,,-0.8,-2.2,54,61,295,31,147,24,479,33,90
3 seasons,,MIA,NBA,,182,3392,1%,31%,64%,5%,,-0.8,-1.7,73,38,151,13,58,0,389,11,43
2 seasons,,LAC,NBA,,123,3446,,39%,59%,2%,,-6.3,+2.1,48,22,89,9,58,8,312,10,37
1 season,,WAS,NBA,,75,1505,,57%,43%,,,-2.1,-4.9,18,19,47,6,23,6,134,6,12
1 season,,IND,NBA,,50,378,5%,69%,24%,2%,,-4.7,-10.4,8,2,19,0,5,0,39,0,1
1 season,,SAS,NBA,,46,432,,26%,69%,5%,,+9.8,-1.9,6,1,7,0,5,1,58,2,4
1 season,,TOR,NBA,,34,453,,2%,92%,6%,,-11.4,-9.0,7,3,24,4,4,0,44,1,5
1 season,,CHI,NBA,,6,26,,16%,84%,,,+28.2,+20.1,1,0,1,0,0,0,0,0,0
