Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2003-04,24,MIA,NBA,SF,10,58,10,0.477,0.409,0,0,21.8,10.9,7.2,1,0,4.3,19,NA,0,0.1,0.1,0.1,NA,-3,0.2,-2.8,0
2004-05,25,MIA,NBA,SF,12,182,6.9,0.464,0.508,0.051,0.7,10,5.9,6.2,0.3,0.4,3.2,16.4,NA,0,0.2,0.2,0.048,NA,-1.1,-0.9,-2,0
2008-09,29,NOH,NBA,SF,5,158,10.4,0.647,0.514,0.243,2.2,9.6,5.8,1.3,0.3,2.2,12.8,14.1,NA,0.2,-0.1,0,0.014,NA,1.1,-0.6,0.5,0.1
2010-11,31,CHI,NBA,SG,3,7,23.5,1.5,1,0,0,17.4,8.5,0,0,0,0,6.6,NA,0,0,0,0.241,NA,8.6,2,10.6,0
2013-14,34,IND,NBA,SG,11,70,9.1,0.598,0.8,0.133,0,10.1,5.2,2.3,0.8,1.3,5.9,11.8,NA,0.1,0.1,0.1,0.093,NA,0.6,0.1,0.7,0
2014-15,35,WAS,NBA,SF,2,7,-3.6,0,1,0,0,15,7.8,18.6,0,0,0,6.3,NA,0,0,0,-0.039,NA,-10.9,-0.3,-11.2,0
Career,NA,,NBA,,43,482,8.8,0.538,0.533,0.104,1,11.5,6.4,4.3,0.4,1.1,6.6,15,NA,0.3,0.2,0.5,0.051,NA,-0.4,-0.5,-0.9,0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIA,NBA,,22,240,7.6,0.468,0.481,0.037,0.6,12.8,7.1,6.4,0.5,0.3,3.5,17,NA,0,0.3,0.3,0.061,NA,-1.6,-0.6,-2.2,0
1 season,NA,IND,NBA,,11,70,9.1,0.598,0.8,0.133,0,10.1,5.2,2.3,0.8,1.3,5.9,11.8,NA,0.1,0.1,0.1,0.093,NA,0.6,0.1,0.7,0
1 season,NA,NOH,NBA,,5,158,10.4,0.647,0.514,0.243,2.2,9.6,5.8,1.3,0.3,2.2,12.8,14.1,NA,0.2,-0.1,0,0.014,NA,1.1,-0.6,0.5,0.1
1 season,NA,CHI,NBA,,3,7,23.5,1.5,1,0,0,17.4,8.5,0,0,0,0,6.6,NA,0,0,0,0.241,NA,8.6,2,10.6,0
1 season,NA,WAS,NBA,,2,7,-3.6,0,1,0,0,15,7.8,18.6,0,0,0,6.3,NA,0,0,0,-0.039,NA,-10.9,-0.3,-11.2,0
