,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,26,NJN,NBA,SF,20,643,,,78%,22%,,-1.3,-2.7,16,11,28,3,21,0,90,5,16
2002-03,27,PHI,NBA,PF,12,402,,,,83%,17%,+4.4,+10.4,6,8,20,8,12,0,18,1,11
2003-04,28,MIL,NBA,SF,5,137,,1%,23%,76%,,-17.9,-8.2,3,4,8,2,3,0,14,1,7
2004-05,29,DAL,NBA,PF,3,33,,,,85%,15%,+9.0,+11.7,1,0,5,0,3,0,2,1,0
2005-06,30,DAL,NBA,SF,14,172,,,3%,93%,4%,-16.3,-24.5,1,3,11,1,1,0,5,1,8
Career,,,NBA,,54,1387,,,39%,55%,6%,-2.9,-1.8,27,26,72,14,40,0,129,9,42
,,,,,,,,,,,,,,,,,,,,,,
1 season,,NJN,NBA,,20,643,,,78%,22%,,-1.3,-2.7,16,11,28,3,21,0,90,5,16
2 seasons,,DAL,NBA,,17,205,,,3%,92%,6%,-12.3,-18.7,2,3,16,1,4,0,7,2,8
1 season,,PHI,NBA,,12,402,,,,83%,17%,+4.4,+10.4,6,8,20,8,12,0,18,1,11
1 season,,MIL,NBA,,5,137,,1%,23%,76%,,-17.9,-8.2,3,4,8,2,3,0,14,1,7
