Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,22,NJN,NBA,PF,3,3,77,13,29,0.448,0,2,0,13,27,0.481,0.448,12,15,0.8,2,7,9,1,0,0,2,7,38
2001-02,26,NJN,NBA,SF,20,20,643,97,241,0.402,37,84,0.44,60,157,0.382,0.479,35,49,0.714,32,101,133,41,19,9,35,56,266
2002-03,27,PHI,NBA,PF,12,12,402,42,110,0.382,14,32,0.438,28,78,0.359,0.445,27,30,0.9,24,66,90,9,10,2,26,41,125
2003-04,28,MIL,NBA,SF,5,2,137,16,48,0.333,4,11,0.364,12,37,0.324,0.375,4,6,0.667,5,18,23,7,7,3,10,15,40
2004-05,29,DAL,NBA,PF,3,0,33,7,15,0.467,0,4,0,7,11,0.636,0.467,8,9,0.889,3,3,6,1,1,0,1,6,22
2005-06,30,DAL,NBA,SF,14,3,172,20,59,0.339,8,28,0.286,12,31,0.387,0.407,3,3,1,8,24,32,2,0,4,6,24,51
Career,NA,,NBA,,57,40,1464,195,502,0.388,63,161,0.391,132,341,0.387,0.451,89,112,0.795,74,219,293,61,37,18,80,149,542
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NJN,NBA,,23,23,720,110,270,0.407,37,86,0.43,73,184,0.397,0.476,47,64,0.734,34,108,142,42,19,9,37,63,304
2 seasons,NA,DAL,NBA,,17,3,205,27,74,0.365,8,32,0.25,19,42,0.452,0.419,11,12,0.917,11,27,38,3,1,4,7,30,73
1 season,NA,PHI,NBA,,12,12,402,42,110,0.382,14,32,0.438,28,78,0.359,0.445,27,30,0.9,24,66,90,9,10,2,26,41,125
1 season,NA,MIL,NBA,,5,2,137,16,48,0.333,4,11,0.364,12,37,0.324,0.375,4,6,0.667,5,18,23,7,7,3,10,15,40
