Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,22,NJN,NBA,PF,3,3,77,6.1,13.6,0.448,0,0.9,0,6.1,12.6,0.481,5.6,7,0.8,0.9,3.3,4.2,0.5,0,0,0.9,3.3,17.8
2001-02,26,NJN,NBA,SF,20,20,643,5.4,13.5,0.402,2.1,4.7,0.44,3.4,8.8,0.382,2,2.7,0.714,1.8,5.7,7.4,2.3,1.1,0.5,2,3.1,14.9
2002-03,27,PHI,NBA,PF,12,12,402,3.8,9.9,0.382,1.3,2.9,0.438,2.5,7,0.359,2.4,2.7,0.9,2.1,5.9,8.1,0.8,0.9,0.2,2.3,3.7,11.2
2003-04,28,MIL,NBA,SF,5,2,137,4.2,12.6,0.333,1.1,2.9,0.364,3.2,9.7,0.324,1.1,1.6,0.667,1.3,4.7,6,1.8,1.8,0.8,2.6,3.9,10.5
2004-05,29,DAL,NBA,PF,3,0,33,7.6,16.4,0.467,0,4.4,0,7.6,12,0.636,8.7,9.8,0.889,3.3,3.3,6.5,1.1,1.1,0,1.1,6.5,24
2005-06,30,DAL,NBA,SF,14,3,172,4.2,12.3,0.339,1.7,5.9,0.286,2.5,6.5,0.387,0.6,0.6,1,1.7,5,6.7,0.4,0,0.8,1.3,5,10.7
Career,NA,,NBA,,57,40,1464,4.8,12.3,0.388,1.5,4,0.391,3.2,8.4,0.387,2.2,2.8,0.795,1.8,5.4,7.2,1.5,0.9,0.4,2,3.7,13.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NJN,NBA,,23,23,720,5.5,13.5,0.407,1.8,4.3,0.43,3.6,9.2,0.397,2.3,3.2,0.734,1.7,5.4,7.1,2.1,0.9,0.5,1.8,3.2,15.2
2 seasons,NA,DAL,NBA,,17,3,205,4.7,13,0.365,1.4,5.6,0.25,3.3,7.4,0.452,1.9,2.1,0.917,1.9,4.7,6.7,0.5,0.2,0.7,1.2,5.3,12.8
1 season,NA,PHI,NBA,,12,12,402,3.8,9.9,0.382,1.3,2.9,0.438,2.5,7,0.359,2.4,2.7,0.9,2.1,5.9,8.1,0.8,0.9,0.2,2.3,3.7,11.2
1 season,NA,MIL,NBA,,5,2,137,4.2,12.6,0.333,1.1,2.9,0.364,3.2,9.7,0.324,1.1,1.6,0.667,1.3,4.7,6,1.8,1.8,0.8,2.6,3.9,10.5
