,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,22,LAL,NBA,PG,59,1476,.448,12.2,.797,.285,.181,.106,.221,.203,.482,.665,.324,.476,.386,.314,.279,.035,20,.737,.099,.333,0,0
2015-16,23,LAL,NBA,SG,79,2552,.433,12.6,.709,.261,.195,.106,.149,.291,.468,.540,.477,.379,.384,.347,.305,.026,23,.757,.191,.295,2,0
2016-17,24,LAL,NBA,SG,82,2397,.445,13.5,.668,.246,.205,.109,.105,.332,.503,.627,.445,.419,.420,.329,.253,.020,18,.778,.160,.281,1,0
2017-18,25,TOT,NBA,SG,81,1888,.451,13.7,.667,.246,.142,.133,.146,.333,.500,.647,.400,.441,.403,.352,.277,.017,15,.795,.164,.423,0,0
2017-18,25,LAL,NBA,SG,53,1256,.448,13.2,.685,.264,.147,.121,.153,.315,.505,.670,.429,.346,.422,.324,.273,.015,9,.794,.114,.292,0,0
2017-18,25,CLE,NBA,SG,28,632,.456,14.7,.624,.206,.129,.160,.129,.376,.486,.576,.324,.609,.351,.407,.287,.021,6,.795,.259,.536,0,0
2018-19,26,CLE,NBA,SG,81,2214,.448,14.7,.623,.203,.177,.155,.087,.377,.524,.658,.440,.492,.437,.324,.265,.015,16,.785,.196,.345,1,0
2019-20,27,TOT,NBA,SG,63,1527,.465,15.0,.531,.203,.230,.073,.025,.469,.550,.719,.480,.364,.368,.368,.241,.013,10,.754,.232,.427,0,0
2019-20,27,CLE,NBA,SG,29,666,.442,15.4,.512,.233,.172,.080,.028,.488,.509,.658,.429,.269,.444,.371,.294,.015,5,.780,.164,.423,0,0
2019-20,27,UTA,NBA,SG,34,861,.482,14.7,.546,.180,.274,.068,.023,.454,.579,.779,.504,.448,.300,.366,.207,.012,5,.732,.289,.429,0,0
Career,,,NBA,,445,12054,.447,13.7,.662,.238,.187,.117,.118,.338,.502,.633,.438,.437,.402,.341,.271,.020,102,.771,.183,.356,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAL,NBA,,273,7681,.442,12.9,.707,.261,.186,.110,.149,.293,.488,.615,.433,.401,.400,.332,.278,.024,70,.769,.153,.292,3,0
3 seasons,,CLE,NBA,,138,3512,.448,14.8,.603,.209,.168,.142,.083,.397,.515,.645,.424,.490,.416,.347,.273,.016,27,.785,.198,.397,1,0
1 season,,UTA,NBA,,34,861,.482,14.7,.546,.180,.274,.068,.023,.454,.579,.779,.504,.448,.300,.366,.207,.012,5,.732,.289,.429,0,0
