Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2014-15,22,LAL,NBA,PG,59,38,1476,9.2,20.6,0.448,1.3,4.2,0.314,7.9,16.4,0.482,4.5,5.5,0.829,1.9,4.7,6.6,7.1,1.8,0.4,3.3,3.8,24.3,NA,107,112
2015-16,23,LAL,NBA,SG,79,79,2552,9.3,21.6,0.433,2.2,6.3,0.347,7.2,15.3,0.468,3.2,4,0.804,1.8,4.3,6.2,3.8,1.7,0.1,2.7,3.3,24.1,NA,103,114
2016-17,24,LAL,NBA,SG,82,19,2397,9.7,21.8,0.445,2.4,7.2,0.329,7.3,14.5,0.503,2.7,3.4,0.798,1,4,5,4.3,1.8,0.2,3.3,3,24.5,NA,102,115
2017-18,25,TOT,NBA,SG,81,2,1888,11,24.4,0.451,2.9,8.1,0.352,8.1,16.2,0.5,3.9,4.9,0.8,1.5,4.1,5.5,5.6,1.5,0.2,3.2,2.7,28.7,NA,106,112
2017-18,25,LAL,NBA,SG,53,2,1256,11.4,25.4,0.448,2.6,8,0.324,8.8,17.4,0.505,4,5,0.795,1.7,4.4,6.1,6.6,1.5,0.1,3.6,2.4,29.4,NA,105,111
2017-18,25,CLE,NBA,SG,28,0,632,10.2,22.2,0.456,3.4,8.4,0.407,6.7,13.9,0.486,3.6,4.5,0.81,1,3.5,4.5,3.7,1.5,0.2,2.5,3.4,27.4,NA,109,115
2018-19,26,CLE,NBA,SG,81,0,2214,11.9,26.5,0.448,3.2,10,0.324,8.6,16.5,0.524,3.6,4.3,0.844,1.8,4.2,6.1,4.4,1.3,0.3,3,2.5,30.6,NA,107,119
2019-20,27,TOT,NBA,SG,63,0,1527,11.2,24,0.465,4.1,11.3,0.368,7,12.8,0.55,3.9,4.6,0.841,1.5,3.8,5.3,4,1.4,0.5,2.6,2.9,30.4,NA,114,114
2019-20,27,CLE,NBA,SG,29,0,666,10.5,23.8,0.442,4.3,11.6,0.371,6.2,12.2,0.509,5.6,6.3,0.884,1.5,3.5,5,5.1,1.2,0.6,2.8,2.4,30.9,NA,116,118
2019-20,27,UTA,NBA,SG,34,0,861,11.7,24.2,0.482,4,11,0.366,7.6,13.2,0.579,2.6,3.3,0.78,1.5,4.1,5.5,3.1,1.5,0.4,2.4,3.3,30,NA,112,111
Career,NA,,NBA,,445,138,12054,10.4,23.2,0.447,2.7,7.8,0.341,7.7,15.3,0.502,3.5,4.3,0.818,1.6,4.2,5.8,4.7,1.6,0.2,3,3,26.9,NA,106,115
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,LAL,NBA,,273,138,7681,9.8,22.1,0.442,2.2,6.5,0.332,7.6,15.6,0.488,3.4,4.3,0.807,1.6,4.3,5.9,5.1,1.7,0.2,3.2,3.2,25.2,NA,104,113
3 seasons,NA,CLE,NBA,,138,0,3512,11.3,25.2,0.448,3.5,10,0.347,7.8,15.2,0.515,4,4.7,0.848,1.6,3.9,5.6,4.4,1.3,0.3,2.9,2.7,30.1,NA,109,118
1 season,NA,UTA,NBA,,34,0,861,11.7,24.2,0.482,4,11,0.366,7.6,13.2,0.579,2.6,3.3,0.78,1.5,4.1,5.5,3.1,1.5,0.4,2.4,3.3,30,NA,112,111
