,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,22,LAL,NBA,PG,59,1476,65%,34%,1%,,,-8.9,-2.8,35,38,42,10,67,6,454,15,39
2015-16,23,LAL,NBA,SG,79,2552,3%,96%,1%,,,-12.5,-6.3,46,53,68,17,83,13,450,16,87
2016-17,24,LAL,NBA,SG,82,2397,8%,78%,14%,,,-8.8,-4.2,83,45,47,10,77,8,477,22,58
2017-18,25,TOT,NBA,SG,81,1888,51%,46%,3%,,,-1.2,-1.2,55,41,29,10,74,10,519,27,51
2017-18,25,LAL,NBA,SG,53,1256,49%,48%,3%,,,-1.4,+0.2,48,27,18,6,51,6,401,20,36
2017-18,25,CLE,NBA,SG,28,632,56%,41%,3%,,,-0.8,-2.1,7,14,11,4,23,4,118,7,15
2018-19,26,CLE,NBA,SG,81,2214,6%,83%,11%,,,-8.4,+4.0,63,44,38,16,87,10,486,22,55
2019-20,27,TOT,NBA,SG,63,1527,5%,84%,11%,,,+0.3,+3.8,36,25,36,10,60,4,311,19,44
2019-20,27,CLE,NBA,SG,29,666,2%,89%,8%,1%,,-6.3,+2.2,21,9,12,3,37,1,174,15,22
2019-20,27,UTA,NBA,SG,34,861,7%,80%,13%,,,+5.4,+3.3,15,16,24,7,23,3,137,4,22
Career,,,NBA,,445,12054,20%,73%,7%,,,-7.2,-1.5,318,246,260,73,448,51,2697,121,334
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAL,NBA,,273,7681,24%,71%,5%,,,-8.9,-3.9,212,163,175,43,278,33,1782,73,220
3 seasons,,CLE,NBA,,138,3512,14%,77%,9%,,,-6.6,+2.6,91,67,61,23,147,15,778,44,92
1 season,,UTA,NBA,,34,861,7%,80%,13%,,,+5.4,+3.3,15,16,24,7,23,3,137,4,22
