,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,22,LAL,NBA,,3,5,5,6,,,7,0,,,5,11
1970-71,23,LAL,NBA,,4,13,2,2,,,9,2,,,5,8
Career,,,,,4,13,5,6,,,9,2,,,5,11
