Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,26,POR,NBA,C,69,NA,2060,7.8,17.1,0.457,4.4,6.8,0.649,5.4,9.7,15.1,2.9,1.4,1.2,5.4,20,NA,NA,101
1974-75,27,NOJ,NBA,C,16,NA,339,6.2,14,0.444,3,5.2,0.575,5,10.2,15.3,3,0.9,1,6.3,15.4,NA,NA,98
1975-76,28,KCK,NBA,C,74,NA,709,4.7,11.5,0.406,2.7,6.6,0.408,4.7,10.2,14.9,3.4,1.2,1.1,8.1,12,NA,NA,98
Career,NA,,NBA,,159,NA,3108,6.9,15.5,0.447,3.9,6.6,0.588,5.2,9.8,15,3,1.3,1.1,6.1,17.7,NA,NA,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,KCK,NBA,,74,NA,709,4.7,11.5,0.406,2.7,6.6,0.408,4.7,10.2,14.9,3.4,1.2,1.1,8.1,12,NA,NA,98
1 season,NA,POR,NBA,,69,NA,2060,7.8,17.1,0.457,4.4,6.8,0.649,5.4,9.7,15.1,2.9,1.4,1.2,5.4,20,NA,NA,101
1 season,NA,NOJ,NBA,,16,NA,339,6.2,14,0.444,3,5.2,0.575,5,10.2,15.3,3,0.9,1,6.3,15.4,NA,NA,98
