Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1964-65,22,LAL,NBA,SG,66,NA,919,4.6,12,0.382,1.8,2.8,0.648,NA,NA,4.3,5.5,NA,NA,5.2,11
1965-66,23,LAL,NBA,SG,80,NA,2198,7.5,16.4,0.457,3,4.2,0.708,NA,NA,3.6,6.4,NA,NA,3.7,18
1966-67,24,LAL,NBA,PG,79,NA,1642,6.6,15.5,0.426,2.8,3.9,0.729,NA,NA,5.1,7.1,NA,NA,4.5,16
1967-68,25,SEA,NBA,PG,79,NA,2666,9.9,22.4,0.441,5.8,7.5,0.774,NA,NA,4.5,6.7,NA,NA,3.3,25.6
1968-69,26,ATL,NBA,PG,80,NA,2420,5.1,12.9,0.397,3.1,4.4,0.707,NA,NA,4,7.1,NA,NA,3.9,13.4
1969-70,27,ATL,NBA,PG,82,NA,2757,6.4,13.8,0.467,3.5,4.3,0.809,NA,NA,4.3,7.3,NA,NA,3.4,16.4
1970-71,28,ATL,NBA,PG,82,NA,2877,6.5,14.1,0.459,3.9,5.2,0.759,NA,NA,3.8,6.4,NA,NA,3.5,16.9
1971-72,29,BUF,NBA,PG,72,NA,2389,6.8,15,0.451,3.6,4.6,0.782,NA,NA,3.2,6.1,NA,NA,3.5,17.1
1972-73,30,TOT,NBA,PG,55,NA,763,5,12.1,0.418,2.2,2.7,0.825,NA,NA,4.2,6.1,NA,NA,5.2,12.3
1972-73,30,BUF,NBA,PG,9,NA,134,6.7,16.1,0.417,0.8,1.6,0.5,NA,NA,2.7,4.6,NA,NA,5.1,14.2
1972-73,30,GSW,NBA,PG,46,NA,629,4.7,11.2,0.418,2.5,2.9,0.863,NA,NA,4.5,6.4,NA,NA,5.2,11.9
1973-74,31,SEA,NBA,PG,49,NA,571,4.8,11.3,0.422,2.1,2.8,0.756,1.1,2.5,3.6,7.7,1.6,0.4,4.9,11.7
Career,NA,,NBA,,724,NA,19202,6.7,15.3,0.441,3.5,4.7,0.757,1.1,2.5,4,6.7,1.6,0.4,3.8,17
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,ATL,NBA,,244,NA,8054,6.1,13.6,0.444,3.5,4.6,0.76,NA,NA,4,6.9,NA,NA,3.6,15.6
3 seasons,NA,LAL,NBA,,225,NA,4759,6.6,15.2,0.435,2.7,3.8,0.707,NA,NA,4.2,6.5,NA,NA,4.2,16
2 seasons,NA,SEA,NBA,,128,NA,3237,9,20.5,0.439,5.1,6.7,0.773,1.1,2.5,4.3,6.8,1.6,0.4,3.6,23.1
2 seasons,NA,BUF,NBA,,81,NA,2523,6.8,15.1,0.449,3.4,4.4,0.777,NA,NA,3.2,6,NA,NA,3.6,17
1 season,NA,GSW,NBA,,46,NA,629,4.7,11.2,0.418,2.5,2.9,0.863,NA,NA,4.5,6.4,NA,NA,5.2,11.9
