,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1987-88,18,NAVY,5,127,23,60,,,15,24,,30,3,3,1,8,19,61,.383,,.625,25.4,12.2,6.0,0.6
1989-90,20,PITT,29,375,39,85,,,33,54,,82,12,13,0,35,91,111,.459,,.611,12.9,3.8,2.8,0.4
1990-91,21,PITT,33,549,84,179,,,58,90,,134,21,11,4,29,98,226,.469,,.644,16.6,6.8,4.1,0.6
1991-92,22,PITT,34,863,164,326,,,90,166,,210,44,22,3,75,108,418,.503,,.542,25.4,12.3,6.2,1.3
Career,,,101,1914,310,650,,,196,334,,456,80,49,8,147,316,816,.477,,.587,19.0,8.1,4.5,0.8
