,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1995-96,19,PENNST,29,670,100,182,0,0,61,96,,150,35,19,101,42,64,261,.549,,.635,23.1,9.0,5.2,1.2
1996-97,20,PENNST,27,706,87,204,1,3,61,84,,134,15,15,92,65,66,236,.426,.333,.726,26.1,8.7,5.0,0.6
1997-98,21,PENNST,32,,156,294,0,1,65,97,,208,34,22,140,,,377,.531,.000,.670,,11.8,6.5,1.1
1998-99,22,PENNST,27,942,157,306,0,6,100,129,,236,24,17,95,62,59,414,.513,.000,.775,34.9,15.3,8.7,0.9
Career,,,115,2318,500,986,1,10,287,406,,728,108,73,428,169,189,1288,.507,.100,.707,27.9,11.2,6.3,0.9
