,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,TOT,NBA,C,55,933,,,,7%,93%,-6.6,-6.0,21,10,76,12,31,0,90,6,25
2000-01,24,WAS,NBA,C,40,640,,,,,100%,-11.2,-4.7,9,8,45,11,19,0,48,5,16
2000-01,24,DAL,NBA,C,15,293,,,,21%,79%,+3.1,-1.6,12,2,31,1,12,0,42,1,9
2001-02,25,SEA,NBA,C,15,279,,,,57%,44%,-8.5,-12.8,3,7,24,5,12,0,33,2,4
2002-03,26,SEA,NBA,C,47,575,,,,15%,85%,+3.3,+3.7,8,10,43,3,23,0,27,1,8
2003-04,27,SEA,NBA,C,71,1206,,,,20%,80%,-2.4,-2.6,9,22,79,8,43,0,69,8,29
2004-05,28,TOT,NBA,C,51,451,,,1%,25%,75%,-7.1,-9.1,9,3,47,1,12,0,22,0,6
2004-05,28,DAL,NBA,C,34,262,,,2%,42%,56%,-3.9,-10.9,3,2,32,1,6,0,11,0,5
2004-05,28,MIL,NBA,C,17,189,,,,,100%,-11.8,-8.9,6,1,15,0,6,0,11,0,1
2005-06,29,WAS,NBA,C,33,250,,,,,100%,-3.0,-5.3,4,2,27,0,5,2,26,1,1
2006-07,30,WAS,NBA,C,44,380,,,,14%,86%,+5.6,+7.1,1,4,42,3,3,10,38,0,2
2007-08,31,PHI,NBA,C,31,204,,,,,100%,-2.2,-2.5,0,3,24,0,4,4,18,0,2
2008-09,32,TOT,NBA,C,8,56,,,,11%,89%,-23.9,-16.4,1,0,6,0,4,0,0,0,1
2008-09,32,MIN,NBA,C,1,1,,,,,100%,+100.0,+105.6,0,0,0,0,0,0,0,0,0
2008-09,32,SAC,NBA,C,7,55,,,,11%,89%,-25.0,-15.8,1,0,6,0,4,0,0,0,1
Career,,,NBA,,355,4334,,,,17%,83%,-3.0,-3.3,56,61,368,32,137,16,323,18,78
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SEA,NBA,,133,2060,,,,24%,76%,-1.6,-2.2,20,39,146,16,78,0,129,11,41
3 seasons,,WAS,NBA,,117,1270,,,,4%,96%,-4.6,-1.3,14,14,114,14,27,12,112,6,19
2 seasons,,DAL,NBA,,49,555,,,1%,31%,68%,-0.2,-6.0,15,4,63,2,18,0,53,1,14
1 season,,PHI,NBA,,31,204,,,,,100%,-2.2,-2.5,0,3,24,0,4,4,18,0,2
1 season,,MIL,NBA,,17,189,,,,,100%,-11.8,-8.9,6,1,15,0,6,0,11,0,1
1 season,,SAC,NBA,,7,55,,,,11%,89%,-25.0,-15.8,1,0,6,0,4,0,0,0,1
1 season,,MIN,NBA,,1,1,,,,,100%,+100.0,+105.6,0,0,0,0,0,0,0,0,0
