Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,25,INA,ABA,PG,1,NA,14:00,2,5,0.4,1,2,0.5,0,0,NA,NA,1,3,NA,NA,NA,0,5
1976-77,26,IND,NBA,PG,1,0,19:00,2,4,0.5,NA,NA,NA,0,0,NA,0,2,5,4,0,NA,0,4
Career,NA,,TOT,,2,0,33,4,9,0.444,1,2,0.5,0,0,NA,0,3,8,4,0,NA,0,9
,NA,,ABA,,1,NA,14,2,5,0.4,1,2,0.5,0,0,NA,NA,1,3,NA,NA,NA,0,5
,NA,,NBA,,1,0,19,2,4,0.5,NA,NA,NA,0,0,NA,0,2,5,4,0,NA,0,4
