,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1972-73,22,INA,ABA,,7,,1,,,,6,7,,,,,,,,,18,
1973-74,23,INA,ABA,,9,,3,,,,4,4,,,,,,,,,23,
1974-75,24,INA,ABA,,6,,3,,,,6,6,,,,,,,,,15,
1975-76,25,INA,ABA,,11,,5,,,,9,13,,,,,,,,,27,
1976-77,26,IND,NBA,,9,,,,,,8,10,,,,,,,,,19,
1977-78,27,PHO,NBA,,8,15,,,,,5,6,,,9,10,,,,5,19,
1978-79,28,PHO,NBA,,10,15,,,,,8,8,3,7,8,9,7,2,4,5,21,19.8
1979-80,29,PHO,NBA,,7,13,2,3,7,12,7,10,,,7,9,7,1,4,5,17,
1980-81,30,IND,NBA,,6,,2,,,,7,8,,,,,,,,,15,
1981-82,31,IND,NBA,,11,17,3,,10,,7,9,,,7,13,,,,5,23,
1982-83,32,POR,NBA,,7,12,2,4,5,10,5,6,3,4,5,10,4,1,5,5,20,19.3
1983-84,33,KCK,NBA,,6,14,2,5,4,11,6,6,3,4,5,11,4,1,4,5,15,16.5
1984-85,34,KCK,NBA,,7,11,3,4,5,8,4,4,3,4,6,12,4,1,3,5,17,17.9
Career,,,TOT,,11,,,,,,9,13,,,,,,,,,27,
,,,NBA,,11,,,,,,8,10,,,,,,,,,23,
,,,ABA,,11,,5,,,,9,13,,,,,,,,,27,
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,"INA,IND",NBA,,11,,,,,,9,13,,,,,,,,,27,
3 Seasons,,PHO,NBA,,10,15,,,7,,8,10,,,9,10,,,,5,21,
2 Seasons,,KCK,NBA,,7,14,3,5,5,11,6,6,3,4,6,12,4,1,4,5,17,17.9
1 Season,,POR,NBA,,7,12,2,4,5,10,5,6,3,4,5,10,4,1,5,5,20,19.3
