Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,23,INA,ABA,SG,77,NA,1877,4.2,10.6,0.398,0.9,2.7,0.336,3.3,7.9,0.419,1.2,1.7,0.686,2.1,4.2,6.3,6.4,3.6,0.5,1.9,2.7,10.5,NA,106,99
1974-75,24,INA,ABA,PG,80,NA,2369,4.2,9.6,0.432,0.7,2.4,0.309,3.4,7.3,0.472,0.9,1.1,0.797,1.6,3.6,5.2,6.5,3.2,0.3,1.8,2.9,10,NA,111,105
1975-76,25,INA,ABA,PG,84,NA,3380,5.3,11.7,0.451,0.9,2.7,0.346,4.3,9,0.483,2.4,2.9,0.814,1.2,3.1,4.2,9.1,4.6,0.4,2.1,2.6,13.9,NA,117,101
1976-77,26,IND,NBA,PG,81,NA,2947,4,9.7,0.416,NA,NA,NA,4,9.7,0.416,1.7,2.2,0.786,1,3.1,4.1,10.4,4.3,0.2,NA,2,9.8,NA,NA,99
1977-78,27,PHO,NBA,PG,82,NA,2547,4.9,10.6,0.458,NA,NA,NA,4.9,10.6,0.458,1.9,2.3,0.824,1,3.2,4.2,6.6,3.1,0.2,2.1,2.4,11.6,NA,105,98
1978-79,28,PHO,NBA,PG,82,NA,2544,5,10,0.495,NA,NA,NA,5,10,0.495,1.2,1.6,0.769,0.8,3,3.8,6.2,2.7,0.3,1.7,2.6,11.1,NA,110,103
1979-80,29,PHO,NBA,PG,81,NA,2499,4.8,10.8,0.443,0.3,1.4,0.241,4.4,9.3,0.475,1.6,2.3,0.664,1.3,3,4.3,5.9,2.4,0.2,1.7,2,11.5,NA,106,104
1980-81,30,IND,NBA,SG,58,NA,1095,5,12.5,0.397,0.8,2.5,0.328,4.1,9.9,0.415,2.2,2.8,0.769,0.8,2.8,3.6,6.1,3.2,0.3,1.7,2.6,12.9,NA,107,105
1981-82,31,IND,NBA,PG,82,78,2529,6,13.2,0.455,1.4,3.6,0.386,4.6,9.5,0.482,1.9,2.4,0.813,0.9,3.4,4.3,7.8,3.2,0.5,1.8,3.4,15.3,NA,115,104
1982-83,32,POR,NBA,PG,41,1,643,5.3,13.5,0.396,0.7,2.6,0.257,4.7,10.9,0.429,3,3.4,0.891,1.4,2.6,4,8.5,3.3,0.1,1.8,4.4,14.3,NA,112,104
1983-84,33,KCK,NBA,PG,76,10,1327,5.3,12.4,0.426,0.6,2.1,0.305,4.6,10.3,0.451,2.2,2.8,0.788,1,3.1,4.1,10.7,3,0,3.1,2.2,13.4,NA,106,108
1984-85,34,KCK,NBA,PG,65,14,939,4,9.9,0.404,1.5,4.3,0.356,2.5,5.7,0.44,1.1,1.5,0.767,1,2,3,9.9,1.9,0,2.2,3.7,10.7,NA,114,114
Career,NA,,TOT,,889,103,24696,4.8,11,0.44,0.9,2.7,0.33,4.2,9.2,0.46,1.7,2.2,0.779,1.2,3.2,4.3,7.7,3.4,0.3,1.7,2.6,11.9,NA,110,103
,NA,,NBA,,648,103,17070,4.9,11.1,0.442,0.9,2.6,0.333,4.4,9.7,0.457,1.8,2.3,0.78,1,3,4,7.8,3.1,0.3,1.6,2.6,12,NA,109,103
,NA,,ABA,,241,NA,7626,4.7,10.8,0.437,0.9,2.8,0.327,3.8,8.2,0.466,1.6,2.1,0.777,1.5,3.5,5,7.6,3.9,0.4,2,2.7,11.9,NA,113,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"INA,IND",ABA,,462,78,14197,4.8,11.1,0.434,1,2.9,0.343,4,8.9,0.454,1.7,2.2,0.784,1.3,3.4,4.6,8.1,3.8,0.4,1.5,2.6,12.1,NA,113,102
3 seasons,NA,PHO,NBA,,245,NA,7590,4.9,10.5,0.465,0.3,1.4,0.241,4.8,10,0.475,1.6,2.1,0.752,1,3.1,4.1,6.2,2.8,0.2,1.8,2.4,11.4,NA,107,102
2 seasons,NA,KCK,NBA,,141,24,2266,4.7,11.4,0.418,1,3,0.336,3.7,8.4,0.447,1.8,2.3,0.782,1,2.6,3.6,10.4,2.5,0,2.7,2.8,12.3,NA,109,110
1 season,NA,POR,NBA,,41,1,643,5.3,13.5,0.396,0.7,2.6,0.257,4.7,10.9,0.429,3,3.4,0.891,1.4,2.6,4,8.5,3.3,0.1,1.8,4.4,14.3,NA,112,104
