,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2016-17,20,SWMOST,33,997,169,346,40,103,109,161,110,351,63,20,6,76,83,487,.488,.388,.677,30.2,14.8,10.6,1.9
2017-18,21,SWMOST,33,1028,172,400,41,146,110,145,104,384,94,15,14,74,69,495,.430,.281,.759,31.2,15.0,11.6,2.8
Career,,,66,2025,341,746,81,249,219,306,214,735,157,35,20,150,152,982,.457,.325,.716,30.7,14.9,11.1,2.4
