,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,24,ATL,NBA,PF,4,20,,,3%,29%,68%,+2.6,+9.0,0,0,0,0,1,0,3,0,1
2013-14,25,ATL,NBA,PF,7,146,,,,100%,,-0.4,+3.6,0,1,4,0,5,0,7,2,7
2014-15,26,ATL,NBA,PF,11,172,,,6%,94%,,-16.3,-21.2,3,1,7,2,3,0,11,2,3
2015-16,27,ATL,NBA,PF,10,161,,,4%,96%,,+2.7,+6.4,1,3,8,2,5,0,13,2,1
2017-18,29,WAS,NBA,PF,6,126,,,,81%,19%,+10.1,+23.4,3,1,6,1,1,0,10,0,4
2018-19,30,PHI,NBA,PF,10,193,,,57%,43%,1%,+0.1,-3.7,4,1,10,1,1,0,12,0,0
Career,,,NBA,,48,818,,,16%,80%,5%,-1.3,+0.4,11,7,35,6,16,0,56,6,16
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,ATL,NBA,,32,499,,,4%,94%,3%,-4.8,-3.8,4,5,19,4,14,0,34,6,12
1 season,,PHI,NBA,,10,193,,,57%,43%,1%,+0.1,-3.7,4,1,10,1,1,0,12,0,0
1 season,,WAS,NBA,,6,126,,,,81%,19%,+10.1,+23.4,3,1,6,1,1,0,10,0,4
