Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,24,ATL,NBA,PF,4,20,25.2,0.553,0.1,0.4,5.4,33.6,19.2,11.6,0,0,0,27.9,NA,0.1,0,0.1,0.229,NA,4.7,-1.3,3.3,0
2013-14,25,ATL,NBA,PF,7,146,10,0.477,0.492,0.222,2.2,12.5,7,4.3,0.4,0,2.8,22.7,NA,0,0.2,0.1,0.046,NA,1,-2.4,-1.4,0
2014-15,26,ATL,NBA,PF,11,172,9.6,0.44,0.473,0.073,10,18.7,14.3,4.6,1.5,0,11,16.9,NA,-0.1,0.2,0.1,0.037,NA,-2.7,-1.9,-4.6,-0.1
2015-16,27,ATL,NBA,PF,10,161,15.1,0.747,0.4,0.2,3.5,17.2,10.7,5.2,0.9,1.7,15.5,14.3,NA,0.3,0.2,0.5,0.153,NA,0.1,1.6,1.7,0.2
2017-18,29,WAS,NBA,PF,6,126,19.1,0.745,0.268,0.146,5.7,14.2,9.9,5.1,0.8,0.7,10.3,17,NA,0.4,0,0.4,0.162,NA,3.6,-0.3,3.3,0.2
2018-19,30,PHI,NBA,PF,10,193,7.3,0.585,0.723,0.043,2.4,16,9.5,3.6,0.8,0,12.8,12,NA,0.1,0.2,0.3,0.07,NA,-2.1,-0.4,-2.5,0
Career,NA,,NBA,,48,818,12.1,0.578,0.465,0.148,4.7,16.3,10.6,4.7,0.9,0.4,9.6,16.6,NA,0.8,0.8,1.6,0.093,NA,-0.2,-0.7,-0.9,0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ATL,NBA,,32,499,12.1,0.535,0.44,0.179,5.4,17,11.2,5,0.9,0.5,8.6,18.2,NA,0.3,0.6,0.9,0.085,NA,-0.4,-0.9,-1.3,0.1
1 season,NA,PHI,NBA,,10,193,7.3,0.585,0.723,0.043,2.4,16,9.5,3.6,0.8,0,12.8,12,NA,0.1,0.2,0.3,0.07,NA,-2.1,-0.4,-2.5,0
1 season,NA,WAS,NBA,,6,126,19.1,0.745,0.268,0.146,5.7,14.2,9.9,5.1,0.8,0.7,10.3,17,NA,0.4,0,0.4,0.162,NA,3.6,-0.3,3.3,0.2
