Season,Team,Lg,Salary
1990-91,Boston Celtics,NBA,"$30,000"
1991-92,Boston Celtics,NBA,"$130,000"
1992-93,Boston Celtics,NBA,"$140,000"
Career,(may be incomplete),,"$300,000"
