Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,28,ATL,NBA,PF,44,NA,373,4.2,10.4,0.407,0,0,NA,4.2,10.4,0.407,2,2.9,0.7,2.7,6.2,8.9,1.7,1.2,1.2,1.7,6.8,10.5
1980-81,29,ATL,NBA,PF,77,NA,1472,4.5,9.3,0.489,0,0,0,4.5,9.3,0.491,2,2.8,0.698,3,5.7,8.7,1.2,1.2,2.3,2.4,5.6,11.1
1981-82,30,ATL,NBA,PF,69,4,1037,4,8.7,0.454,0,0,0,4,8.7,0.456,2.1,2.7,0.772,3.1,4.8,7.9,1,1,1.6,2,5.7,10
1982-83,31,TOT,NBA,PF,6,0,29,7.4,19.9,0.375,0,0,NA,7.4,19.9,0.375,0,0,NA,2.5,7.4,9.9,1.2,0,0,2.5,3.7,14.9
1982-83,31,ATL,NBA,PF,2,0,9,8,24,0.333,0,0,NA,8,24,0.333,0,0,NA,0,0,0,4,0,0,0,0,16
1982-83,31,MIL,NBA,PF,4,0,20,7.2,18,0.4,0,0,NA,7.2,18,0.4,0,0,NA,3.6,10.8,14.4,0,0,0,3.6,5.4,14.4
Career,NA,,NBA,,196,4,2911,4.3,9.3,0.464,0,0,0,4.3,9.3,0.465,2,2.8,0.724,3,5.5,8.5,1.2,1.1,1.9,2.2,5.8,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ATL,NBA,,192,4,2891,4.3,9.3,0.464,0,0,0,4.3,9.3,0.466,2,2.8,0.724,3,5.4,8.4,1.2,1.1,1.9,2.2,5.8,10.6
1 season,NA,MIL,NBA,,4,0,20,7.2,18,0.4,0,0,NA,7.2,18,0.4,0,0,NA,3.6,10.8,14.4,0,0,0,3.6,5.4,14.4
