,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2008-09,21,PHI,NBA,31:24,11,16,1,1,11,16,6,7,5,7,10,2,2,4,4,5,24,22.1
2009-10,22,PHI,NBA,35:07,11,20,0,1,11,19,8,10,7,7,11,3,3,3,4,6,28,24.3
2010-11,23,PHI,NBA,29:10,10,13,1,1,10,12,3,4,6,10,11,2,1,2,3,5,23,20.2
2011-12,24,MEM,NBA,48:52,12,20,0,1,12,20,6,8,8,12,18,5,2,2,4,6,25,23.1
2012-13,25,TOT,NBA,33:21,11,15,1,2,11,15,12,12,7,9,13,3,2,4,4,5,23,21.0
2012-13,25,MEM,NBA,26:53,9,15,1,1,9,15,8,8,7,8,13,2,1,3,4,5,22,18.0
2012-13,25,CLE,NBA,33:21,11,15,1,2,11,15,12,12,6,9,10,3,2,4,3,5,23,21.0
2013-14,26,GSW,NBA,30:52,12,16,1,2,11,16,7,8,8,9,10,3,1,3,4,6,32,28.1
2014-15,27,GSW,NBA,28:19,12,20,2,2,12,20,8,9,5,9,12,4,2,4,3,6,28,23.9
2015-16,28,GSW,NBA,23:47,10,14,3,5,10,13,6,6,4,8,10,4,2,3,4,5,25,23.8
2016-17,29,LAC,NBA,28:56,8,15,4,7,5,8,6,7,4,10,12,5,2,3,3,6,23,19.0
2017-18,30,ORL,NBA,24:32,8,13,6,10,5,8,6,7,2,9,10,3,2,2,4,5,21,16.0
Career,,,,48:52,12,20,6,10,12,20,12,12,8,12,18,5,3,4,4,6,32,28.1
3 Seasons,,GSW,NBA,30:52,12,20,3,5,12,20,8,9,8,9,12,4,2,4,4,6,32,28.1
3 Seasons,,PHI,NBA,35:07,11,20,1,1,11,19,8,10,7,10,11,3,3,4,4,6,28,24.3
2 Seasons,,MEM,NBA,48:52,12,20,1,1,12,20,8,8,8,12,18,5,2,3,4,6,25,23.1
1 Season,,LAC,NBA,28:56,8,15,4,7,5,8,6,7,4,10,12,5,2,3,3,6,23,19.0
1 Season,,ORL,NBA,24:32,8,13,6,10,5,8,6,7,2,9,10,3,2,2,4,5,21,16.0
1 Season,,CLE,NBA,33:21,11,15,1,2,11,15,12,12,6,9,10,3,2,4,3,5,23,21.0
